Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm
2,4,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,146.8872,2.7933,-2.405
3,2,185,388,176,406,116.30402437471253,196.32880583347927,116.32829310517087,216.453228204155,0.8071,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.4217,0.0488,2.9497,205.9005,-2.2907,-4.6314
3,3,377,356,388,371,53.901716032892,178.21616088334974,53.88701475554277,196.81717404738845,0.8142,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.5157,0.0496,3.0019,187.0554,2.7661,-3.7924
3,4,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,146.8872,2.7933,-2.405
4,2,166,395,154,414,120.08092307140524,211.482859825566,120.29169610031725,233.9401632896754,0.6705,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.6069,0.0504,3.0526,222.1454,-2.8034,-4.8183
4,3,358,362,367,378,60.17291534552527,172.90459797240788,60.21796191221412,191.26160095534075,0.8073,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.6058,0.0504,3.052,181.6204,2.2652,-3.9548
4,4,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,146.8872,2.7933,-2.405
5,2,162,396,151,415,120.87208336308032,214.37350582569667,120.79744123863634,236.32604596192948,0.73,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.4167,0.0487,2.9469,224.8151,-2.8915,-4.8442
5,3,354,363,362,379,61.495988478188565,171.82840277439584,61.67878876199121,189.70766985021982,0.7324,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.4996,0.0495,2.993,180.3259,2.1528,-3.9802
5,4,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,146.8872,2.7933,-2.405
6,6,137,415,123,436,123.62488464225451,243.79089400549807,123.63099973297476,269.02973813316623,0.8166,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.4732,0.0492,2.9783,255.7892,-3.5547,-5.3446
6,7,329,381,334,399,71.36187550561161,178.35358140502814,71.65701864145414,197.0101520226813,0.6459,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.5273,0.0497,3.0084,187.2182,1.4894,-4.4557
6,4,379,304,388,312,40.68937417517947,141.1134295522577,40.763605200941164,153.15351775261317,0.7759,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5501,0.0409,2.4653,146.8872,2.7933,-2.405
6,8,390,161,400,156,336.6258356349518,128.5496013218244,336.3706222693432,139.71399357258383,0.7167,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.6282,0.0416,2.5087,133.8995,3.0812,1.3402
7,6,134,421,119,443,123.4362672833935,250.44959572736389,123.51800864525191,277.0739973364516,0.7322,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.6127,0.0505,3.0558,263.0899,-3.6419,-5.5066
7,7,325,387,331,406,73.15068858817492,182.84966502567076,73.08423991610105,202.7732724004818,0.7975,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7457,0.0517,3.1297,192.2968,1.4015,-4.6175
7,8,386,167,396,163,338.45902408146156,122.56018929489298,338.4379865279685,133.33041663476493,0.9131,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.6806,0.0421,2.5378,127.7186,2.9809,1.1773
8,9,421,408,456,453,52.75775484533084,246.2051989702898,52.63879174906132,303.2111475523286,0.9026,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.5386,0.1038,6.3491,271.7508,4.1332,-5.424
8,6,131,427,117,449,123.25742153496047,257.1108710264893,123.18502476377678,283.18545160371497,0.7546,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.3669,0.0483,2.9192,269.519,-3.7053,-5.6581
8,7,323,393,328,412,74.26386459854103,188.04786624686813,74.35775354279127,207.69207977195472,0.7606,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.5203,0.0496,3.0045,197.3824,1.3392,-4.7686
8,8,385,172,393,169,340.506938088849,119.87076374162301,340.43621638041736,128.41339493993607,0.778,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8263,0.0344,2.0631,123.9951,2.9325,1.0402
9,6,127,434,112,457,123.15068804642237,265.15844319953305,123.146995832256,292.61749776799064,0.8555,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.4747,0.0492,2.9791,278.2121,-3.8176,-5.8453
9,7,318,399,323,418,76.18023829605487,192.57466084612483,76.09471808574892,212.2192262732102,0.7774,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.3969,0.0485,2.9359,201.9203,1.2142,-4.9194
9,1,456,411,477,435,47.24281378301601,271.02951868754076,47.40821644112822,302.90922732726386,0.6155,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.1771,0.0555,3.3695,286.084,4.8657,-5.2785
9,10,466,371,476,379,39.337622093346205,250.83261350948763,39.30469796956008,263.6380093992518,0.9027,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.768,0.0249,1.4749,257.0759,4.9906,-4.0878
9,8,379,178,387,175,342.37198063218034,112.27199116431488,342.16498505733193,120.8056290079233,0.7545,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0716,0.0366,2.1994,116.3826,2.7817,0.8896
10,6,129,446,113,471,121.42956561483851,274.23530042647684,121.54574781929654,303.9111712326482,0.741,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7082,0.0513,3.1089,288.3116,-3.7792,-6.1694
10,7,320,411,325,432,76.43894759928276,204.70710783946902,76.45502663205447,226.29405648403582,0.8369,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.5699,0.0501,3.032,214.96,1.2641,-5.244
10,1,456,411,477,436,47.24281378301601,271.02951868754076,47.53591809861778,303.64617567161946,0.4536,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.3118,0.0568,3.4443,286.4122,4.8651,-5.2903
10,10,466,371,476,379,39.337622093346205,250.83261350948763,39.30469796956008,263.6380093992518,0.9395,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.768,0.0249,1.4749,257.0759,4.9906,-4.0878
11,7,326,422,332,444,75.57922687248902,216.83173199511182,75.49983323344743,239.63305281200255,0.7845,1,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.555,0.05,3.0238,227.6629,1.4268,-5.532
12,7,329,425,335,448,75.01836742760908,220.4948979001555,75.05347317571665,244.2642012248213,0.8133,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.6875,0.0511,3.0974,231.7717,1.5017,-5.6189
12,4,379,304,387,312,40.68937417517947,141.1134295522577,41.00908690157022,152.3975065412817,0.66,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.2754,0.0384,2.3126,146.5386,2.7813,-2.4055
12,11,390,206,399,206,357.0891621738322,118.15244390193544,357.29512401426433,127.1416532848303,0.7853,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0754,0.0366,2.2015,122.4823,3.0699,0.1504
13,7,329,425,335,447,75.01836742760908,220.4948979001555,74.99273460099435,243.29817097545143,0.8216,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.4677,0.0492,2.9753,231.336,1.502,-5.6075
13,11,389,206,399,205,357.06432655357884,117.15374513859982,356.845157135208,127.1927670899568,0.7039,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.569,0.0411,2.4758,121.967,3.0563,0.1628
14,7,329,424,334,446,74.95089799423022,219.52904135899652,75.16006083808709,242.0743687382041,0.6723,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.4315,0.0488,2.9551,230.2511,1.4895,-5.5826
14,11,389,205,399,204,356.5761287550693,117.2092146548214,356.3955794608243,127.251719045363,0.7689,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5684,0.0411,2.4755,122.0242,3.0563,0.1879
15,7,328,422,334,444,75.06858282186245,217.33844574764032,75.03784474567345,240.14162487998618,0.8097,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.5432,0.0498,3.0172,228.1717,1.4769,-5.532
15,11,388,203,398,202,355.56352551434264,116.3486140871476,355.46222749209335,126.39620247459969,0.7892,2,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.6031,0.0414,2.4947,121.1645,3.0312,0.238
16,7,327,421,333,443,75.25643716352927,216.1157097482735,75.20761248040664,238.91839611047115,0.8007,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.5728,0.0501,3.0337,226.9457,1.4518,-5.5068
16,4,379,306,387,313,41.299456944821664,142.42541907960108,41.291571842869544,153.05554547287727,0.7316,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0008,0.036,2.16,147.5493,2.7818,-2.4435
16,11,388,202,397,201,355.072890052351,116.43023662262307,354.97092641821456,125.4830665866913,0.8923,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.1616,0.0374,2.2494,120.7873,3.0196,0.2631
17,7,327,421,333,443,75.25643716352927,216.1157097482735,75.20761248040664,238.91839611047115,0.7924,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.5728,0.0501,3.0337,226.9457,1.4518,-5.5068
17,4,379,305,387,313,40.99582705929062,141.76741515595182,41.291571842869544,153.05554547287727,0.5729,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.2579,0.0383,2.3029,147.1954,2.7814,-2.4306
17,11,388,202,397,201,355.072890052351,116.43023662262307,354.97092641821456,125.4830665866913,0.939,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.1616,0.0374,2.2494,120.7873,3.0196,0.2631
18,7,325,420,332,446,75.7047943202544,214.64622055838765,75.6186054089094,241.56986567036876,0.7665,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.5629,0.059,3.5839,227.3136,1.4129,-5.5265
18,4,379,306,387,313,41.299456944821664,142.42541907960108,41.291571842869544,153.05554547287727,0.7551,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0008,0.036,2.16,147.5493,2.7818,-2.4435
18,11,386,201,397,200,354.4885225839794,114.5294721894762,354.5164095555356,125.57467897629681,0.8011,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.1157,0.046,2.7797,119.798,2.9924,0.288
19,7,324,419,331,445,75.89864771974324,213.43148783626094,75.79030868800554,240.35390573069537,0.7498,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.5978,0.0593,3.6033,226.0941,1.3878,-5.5013
19,4,378,306,387,314,41.56636963754948,141.6756859873987,41.57163144114504,153.7172729396407,0.8098,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5333,0.0408,2.456,147.451,2.7683,-2.4551
19,11,385,201,396,200,354.44005273669046,113.53413583587978,354.4724598483438,124.57929201917949,0.8677,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.1585,0.0464,2.8034,118.8005,2.9673,0.288
20,6,134,450,115,479,120.1065270411584,275.1145216087293,120.45616600654431,309.7385994673573,0.382,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.5836,0.0592,3.5954,291.4017,-3.6884,-6.3141
20,7,322,416,329,444,76.22840028291759,210.03809178337153,76.19642846937674,238.89956048515452,0.7988,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.1494,0.0643,3.9098,223.5411,1.337,-5.4479
20,4,378,306,387,314,41.56636963754948,141.6756859873987,41.57163144114504,153.7172729396407,0.8254,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5333,0.0408,2.456,147.451,2.7683,-2.4551
20,11,384,200,396,198,353.8844964337146,112.64102272262978,353.558399900665,124.78781991845197,0.8352,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.6893,0.0512,3.0984,118.4037,2.9534,0.3254
21,7,322,414,329,442,76.09731288577944,208.09613163151303,76.08104557911489,236.95780215050948,0.8331,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.2118,0.0648,3.9445,221.5911,1.3369,-5.3975
21,4,378,306,387,314,41.56636963754948,141.6756859873987,41.57163144114504,153.7172729396407,0.785,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5333,0.0408,2.456,147.451,2.7683,-2.4551
21,11,383,198,396,196,352.81146285726334,111.87939935484101,352.6476206401076,125.02799686470227,0.8717,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.1721,0.0555,3.3667,118.0888,2.9395,0.3753
22,6,132,444,112,476,121.10880882854515,270.9686328710392,121.21840276434638,308.7005021051958,0.7632,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.2387,0.0651,3.9595,288.6065,-3.7482,-6.197
22,7,320,410,328,439,76.37300514010846,203.73512215619573,76.1420623242386,233.80547470065795,0.7042,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.6428,0.0687,4.1841,217.737,1.2987,-5.3073
22,4,378,306,387,315,41.56636963754948,141.6756859873987,41.84928358673226,154.38264151127873,0.6418,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.7731,0.0429,2.5892,147.7565,2.7678,-2.4672
22,11,381,194,394,192,350.62293930569564,110.47624178980746,350.690059825014,123.62847568420473,0.7764,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.2478,0.0562,3.4088,116.6829,2.8892,0.4753
23,6,132,441,111,474,121.4396849682326,268.40454541605664,121.57088373002908,307.514227313144,0.7247,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.5519,0.0679,4.1335,286.6314,-3.7592,-6.1322
23,7,319,406,326,435,76.38145833855894,199.6121238802894,76.38771333629754,229.44498251214821,0.8126,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.7324,0.0695,4.2338,213.4914,1.2611,-5.2068
23,4,379,306,387,314,41.299456944821664,142.42541907960108,41.57163144114504,153.7172729396407,0.5923,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.2403,0.0381,2.2931,147.8561,2.7814,-2.4557
23,11,380,191,393,188,348.9964591482505,110.02272492535349,348.78115771873115,123.35720489699821,0.6721,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.354,0.0571,3.4678,116.309,2.8639,0.5628
24,6,132,440,111,474,121.5513849483135,267.5518641310503,121.57088373002908,307.514227313144,0.7967,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.728,0.0695,4.2314,286.1445,-3.7584,-6.1184
24,7,319,405,327,435,76.31354327018973,198.64037857394453,76.1452631461667,229.68238939892626,0.7293,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.0596,0.0725,4.4157,213.0365,1.2731,-5.1922
24,11,380,190,394,187,348.486168815513,110.21796586763884,348.41938081777187,124.53513560437472,0.9753,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.7823,0.061,3.7059,116.94,2.8751,0.5875
25,6,132,437,110,472,121.89079180184572,265.0,121.92608114174963,306.33968074671617,0.8025,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.0465,0.0724,4.4084,284.1743,-3.7694,-6.0535
25,7,319,402,327,433,76.10575321660664,195.7268504830137,76.02477437856182,227.74108105478027,0.7555,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.4073,0.0756,4.6089,210.5238,1.2725,-5.1274
25,11,379,188,393,184,347.35784767211015,109.65856099730654,346.9708051920563,124.19742348374221,0.7726,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.9138,0.0622,3.7789,116.4761,2.8497,0.6499
26,6,132,434,110,469,122.23678655213024,262.4576156258378,122.2252891675778,303.7976300105055,0.8334,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.1188,0.073,4.4486,281.6186,-3.769,-5.978
26,7,318,399,327,430,76.18023829605487,192.57466084612483,75.84014123409445,224.83104767802868,0.6429,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.5939,0.0773,4.7126,207.4565,1.2597,-5.0512
26,4,378,307,386,313,41.867534801431965,142.3411395205195,41.53981677101354,152.3056138164316,0.5928,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7609,0.0338,2.0267,147.1549,2.7572,-2.4564
26,11,378,185,393,180,345.70967491818226,109.38464243210744,345.1865358811953,125.15989773086265,0.7361,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.4797,0.0673,4.0934,116.7418,2.8353,0.7369
27,6,132,431,109,467,122.58953690171563,259.9249891795708,122.5873518468824,302.6450065671,0.8226,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.4448,0.0759,4.6297,279.663,-3.7798,-5.913
27,7,318,395,327,427,75.89011161181645,188.692872149427,75.65066795705286,221.92341021172146,0.6906,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.9999,0.0809,4.9382,203.9635,1.259,-4.961
27,4,378,306,386,313,41.56636963754948,141.6756859873987,41.53981677101354,152.3056138164316,0.8636,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0211,0.0362,2.1713,146.7985,2.7567,-2.4435
27,11,377,182,393,177,344.05460409907715,109.20164833920778,343.8671594695146,125.96031120952345,0.8231,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.9251,0.0713,4.3409,116.9838,2.8212,0.8114
28,6,132,428,109,466,122.94921511659044,257.4024086911387,122.68959954114868,301.80291582421796,0.6488,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.8298,0.0794,4.8437,277.84,-3.7778,-5.86
28,7,317,392,331,437,75.96375653207353,185.53975315279473,75.30658662950877,232.606964642076,0.4589,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,12.5177,0.1126,6.8932,206.4244,1.2884,-5.0173
28,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.6656,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,146.3967,2.7437,-2.443
28,11,377,179,393,173,342.5528115767178,110.06361796706484,342.13513962207685,127.12985487288185,0.7219,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.0015,0.072,4.3834,117.9828,2.821,0.8987
29,6,132,428,108,467,122.94921511659044,257.4024086911387,122.74658096468845,303.18476215007905,0.6866,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.0822,0.0817,4.984,278.4241,-3.7889,-5.8703
29,12,437,385,466,413,46.355859976106665,239.06902768865731,46.01526197167114,279.35103364763125,0.5684,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.641,0.0777,4.7388,257.645,4.4772,-4.6643
29,13,438,351,476,379,39.94110195601155,216.510969698997,39.30469796956008,263.6380093992518,0.5879,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.9151,0.0982,6.0026,237.7617,4.5978,-3.8025
29,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.6592,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,146.3967,2.7437,-2.443
29,11,376,180,393,174,342.89727103094765,108.81176406988355,342.5651253052007,126.82665335015349,0.8584,5,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,8.502,0.0765,4.6615,117.1306,2.8066,0.8732
30,6,132,427,107,467,123.07067782276167,256.56383221335,122.90524292298791,303.7268509697488,0.71,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.361,0.0842,5.1389,278.1603,-3.7997,-5.8553
30,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.6683,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,146.3967,2.7437,-2.443
30,11,375,179,393,172,342.2351466993025,108.15729286552988,341.70722403543493,127.4401820463232,0.8281,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.102,0.0818,4.995,117.0096,2.7917,0.9098
31,6,133,428,107,470,122.76203131319906,256.8598839834668,122.60033357369024,306.2498979591667,0.7235,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.7539,0.0877,5.3573,279.3889,-3.785,-5.9016
31,4,377,307,386,314,42.13759477388825,141.59802258506295,41.82016988013577,152.97058540778355,0.6444,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.2934,0.0386,2.3227,147.0648,2.7437,-2.4681
31,11,375,180,394,174,342.7410457070959,107.8563859954523,342.699472808055,127.7810627597063,0.8573,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.4033,0.0846,5.1624,116.9763,2.8029,0.872
32,6,131,422,103,463,123.87853980510967,252.94465797877606,123.95264946173556,302.59213472924245,0.7868,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,9.9385,0.0894,5.4598,275.5499,-3.8585,-5.738
32,7,313,385,323,424,76.66721642943618,177.79201331893398,76.47360540594498,218.04815981796315,0.7444,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.3096,0.1017,6.2218,195.8731,1.1424,-4.7807
32,4,377,306,386,313,41.836116381119254,140.92906016858268,41.53981677101354,152.3056138164316,0.6683,3,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3145,0.0388,2.3344,146.3967,2.7437,-2.443
33,6,131,418,102,460,124.3903144087126,249.63373169505758,124.43000877917292,300.6725793949292,0.7646,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,10.3141,0.0927,5.6686,272.7863,-3.8686,-5.6474
33,7,312,381,322,420,76.68391695089274,173.66922582887275,76.48343189120868,213.92522057952868,0.7216,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,11.5501,0.1039,6.3555,191.7067,1.1171,-4.6792
33,4,378,306,386,313,41.56636963754948,141.6756859873987,41.53981677101354,152.3056138164316,0.816,4,28,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0211,0.0362,2.1713,146.7985,2.7567,-2.4435
