Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm,B_mm
83,10,594,324,637,340,19.17900802581072,340.92227853280576,19.324999716263676,386.79322641432077,0.7656,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3704,0.063,3.8301,362.4120,8.5896,-2.9877,9.0944
83,3,462,203,488,201,357.28801653255505,190.21303845951255,357.0846778833575,216.27991122617004,0.7195,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3941,0.0641,3.8961,202.4107,5.0736,0.2403,5.0793
83,4,464,173,490,168,348.5180086452519,195.92090240706835,348.5890168732346,222.39604313026794,0.7874,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3759,0.0633,3.8456,208.3207,5.1230,1.0406,5.2276
84,10,592,326,636,343,19.608441271890275,339.69986753014786,19.793302292910735,386.855270094644,0.768,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.411,0.0649,3.9431,361.7473,8.5513,-3.0464,9.0777
84,3,460,205,487,203,357.86763156344597,188.13027401245128,357.6029714699404,215.18828964420902,0.6871,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4585,0.0671,4.0753,200.7516,5.0342,0.1874,5.0377
84,4,463,175,489,170,349.03661035367037,194.5507645834372,349.04593735660166,221.0271476538572,0.82,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3851,0.0637,3.8710,206.9456,5.0983,0.9876,5.1931
85,10,591,327,635,345,19.824312880939534,339.09585665413255,20.12238880547148,386.59798240549577,0.6198,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.423,0.0655,3.9766,361.2922,8.5290,-3.0747,9.0663
85,3,459,207,485,205,358.468392207989,187.06683297688022,358.11771755698925,213.11499243366245,0.6518,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4151,0.0651,3.9545,199.2432,4.9980,0.1336,4.9998
85,4,461,177,488,172,349.5085229876684,192.21342304844373,349.5085229876684,219.6724834839357,0.8275,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4493,0.0667,4.0498,205.0277,5.0590,0.9368,5.1450
86,10,591,328,635,346,19.98310652189998,339.43629741086914,20.261423420788482,386.9431482789171,0.6225,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4218,0.0654,3.9733,361.6362,8.5286,-3.1013,9.0749
86,3,458,207,485,206,358.4601617113764,186.06719216455113,358.38646106711883,213.08449028495716,0.8072,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4715,0.0677,4.1114,198.6615,4.9834,0.1340,4.9852
86,4,461,177,487,173,349.5085229876684,192.21342304844373,349.71860657106737,218.50858106719744,0.7113,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3918,0.064,3.8898,204.5193,5.0464,0.9345,5.1322
87,10,589,331,634,349,20.57585018924511,338.60005906674024,20.729300752931987,387.05684337058295,0.7009,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4517,0.0668,4.0564,361.2106,8.4860,-3.1856,9.0643
87,3,457,210,483,209,359.38061029678187,185.0108104949546,359.1854229502403,211.0213259365034,0.7289,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4278,0.0657,3.9900,197.1619,4.9473,0.0535,4.9476
87,4,459,180,485,176,350.28943073398653,189.71821209362056,350.40686573726964,216.0208323287363,0.7665,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4093,0.0648,3.9385,202.0170,4.9968,0.8551,5.0694
88,10,587,335,633,353,21.329461515279547,338.1626827430845,21.334707660896267,387.5590277622236,0.8419,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4797,0.0681,4.1343,361.1798,8.4427,-3.2967,9.0635
88,3,455,214,481,213,0.6261584535352005,183.0109286354233,0.2741403937332208,209.00239233080563,0.6418,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4414,0.0663,4.0277,195.1450,4.8967,-0.0535,4.8970
88,4,457,184,483,180,351.3935264802111,187.1069213043708,351.37630804507404,213.41274563624359,0.8253,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4279,0.0657,3.9900,199.3960,4.9473,0.7488,5.0037
89,10,584,339,629,358,22.14884380261469,336.857536653108,22.242774117586944,385.700661135031,0.7509,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4696,0.0676,4.1060,359.6283,8.3586,-3.4024,9.0245
89,3,452,218,477,218,1.9091524329963763,180.0999722376436,1.6764710468067516,205.08778608196053,0.7127,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4103,0.0649,3.9412,191.7834,4.8100,-0.1603,4.8126
89,4,455,188,480,185,352.5284408234076,184.5670609832643,352.60392344028736,209.74508337503408,0.7944,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3882,0.0639,3.8796,196.3522,4.8854,0.6407,4.9273
90,10,581,341,626,360,22.659352040005864,334.8462333668993,22.688785259041204,383.6925852814985,0.7969,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4779,0.068,4.1292,357.6091,8.2812,-3.4572,8.9739
90,3,449,220,474,221,2.587878507405314,177.18069872308325,2.5510950890009365,202.20039564748632,0.8103,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4337,0.0659,4.0063,188.8655,4.7346,-0.2140,4.7394
90,4,451,191,476,188,353.30873556744774,180.22763384120648,353.2901631922431,205.40691322348428,0.8221,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4195,0.0653,3.9667,191.9953,4.7851,0.5614,4.8179
91,10,578,344,623,364,23.334041276709776,333.2566578479716,23.414948419232996,382.4983660095818,0.7491,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4956,0.0688,4.1786,356.1837,8.2071,-3.5403,8.9381
91,3,446,223,471,224,3.617333136882153,174.34735443934903,3.450843193751159,199.36148073286373,0.7586,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4552,0.0669,4.0660,186.0173,4.6586,-0.2945,4.6679
91,4,448,193,473,191,353.8385218963294,177.02259742756007,354.0355128987469,202.09403751719148,0.749,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4377,0.0661,4.0174,188.7293,4.7086,0.5083,4.7360
92,10,575,348,619,368,24.17268349297843,332.12196554880256,24.207145206361087,380.4536765494585,0.7966,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4746,0.0678,4.1199,354.6487,8.1192,-3.6443,8.8996
92,3,442,227,466,229,5.042451069170913,170.66048165876012,5.0079718920402705,194.74342094150447,0.8054,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4328,0.0659,4.0039,181.9083,4.5472,-0.4012,4.5648
92,4,447,197,468,195,355.1009075462122,175.64168070250295,355.04287393031933,196.73586353280888,0.8179,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.2315,0.0566,3.4439,185.5913,4.6402,0.3977,4.6572
93,10,571,352,614,373,25.090282359573607,330.1529948372421,25.209191200971333,378.00132274900835,0.7196,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4689,0.0676,4.1042,352.4607,8.0101,-3.7506,8.8447
93,3,438,231,462,234,6.529535998847237,167.08381130438698,6.604835496753972,191.2694434560837,0.8023,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4673,0.0675,4.0996,178.3605,4.4468,-0.5090,4.4758
93,4,442,202,464,200,356.6335393365702,170.29386365926402,356.4236656250026,192.37463450257678,0.7387,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3236,0.0609,3.7001,180.6621,4.5257,0.2662,4.5336
94,10,570,355,613,376,25.63475492104478,330.53441575727027,25.68468886512227,378.387367653837,0.7794,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4675,0.0675,4.1002,352.8458,7.9828,-3.8307,8.8543
94,3,437,234,461,237,7.594643368591445,166.4602054546371,7.535063723328119,190.64626930522402,0.8063,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4724,0.0677,4.1139,177.7342,4.4210,-0.5895,4.4601
94,4,441,205,463,204,357.6281578102108,169.14490828872147,357.6015786659075,191.1674658512792,0.8406,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3288,0.0611,3.7144,179.4832,4.5001,0.1864,4.5040
95,10,569,359,612,381,26.333085725779785,331.3879901263774,26.430079036847015,379.68539608470587,0.7325,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4766,0.0679,4.1257,353.8965,7.9592,-3.9394,8.8807
95,3,437,238,465,242,8.95479412885125,167.0359242797788,8.835373213449493,195.3176899310454,0.9341,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.6968,0.0781,4.7381,180.0731,4.4637,-0.7034,4.5188
95,4,440,209,462,209,358.97696981133214,168.02678357928536,359.0954049662673,190.02368273454758,0.788,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3356,0.0614,3.7334,178.3495,4.4748,0.0799,4.4755
96,10,570,362,613,384,26.718658797027373,333.6225412048772,26.766323579297737,381.9227670616142,0.7873,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4675,0.0675,4.1002,356.1425,7.9828,-4.0182,8.9371
96,3,437,241,465,245,9.96835617047384,167.5291019494822,9.702857232852375,195.80091930325557,0.8198,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.6917,0.0778,4.7237,180.5651,4.4627,-0.7844,4.5311
96,4,441,212,462,212,0.0,169.0,0.0,190.0,0.8493,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.2717,0.0585,3.5557,178.8858,4.4890,-0.0000,4.4890
97,10,569,366,612,388,27.407575437818405,334.55193916640206,27.368210428888244,382.85245199684954,0.7908,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4637,0.0673,4.0897,357.0762,7.9547,-4.1247,8.9605
97,3,436,245,455,249,11.377102173040933,167.28717822953436,11.430301581627544,186.70297265978385,0.8224,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1924,0.0548,3.3351,176.4626,4.3412,-0.8735,4.4282
97,4,441,215,461,215,1.0169780307191734,169.0266251216062,0.9093804491991415,189.02380802428036,0.7804,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.2142,0.0559,3.3957,178.4668,4.4778,-0.0795,4.4785
98,10,565,370,608,393,28.33572775322778,332.8858663265835,28.31092360609717,381.6503635528204,0.8007,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4837,0.0682,4.1453,355.6041,7.8544,-4.2355,8.9236
98,3,433,249,460,254,12.942624265794574,165.19685227025363,12.59332995610312,192.634368688456,0.7807,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.667,0.0767,4.6551,177.8637,4.3499,-0.9997,4.4633
98,4,436,219,458,220,2.4440680576354086,164.14932226482082,2.462816675916847,186.17196351760379,0.8276,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3667,0.0629,3.8198,174.4684,4.3741,-0.1867,4.3781
99,10,562,373,603,396,29.037826418879362,331.6941362158819,29.069299092218152,378.7043701886737,0.7848,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4386,0.0662,4.0200,353.6438,7.7589,-4.3075,8.8744
99,3,429,252,447,257,14.29355811304739,162.0154313638056,14.420773127510985,180.6931099959265,0.8128,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1848,0.0545,3.3141,170.8453,4.1545,-1.0585,4.2872
99,4,433,222,453,224,3.5541782355320866,161.31026005806325,3.7930642816886424,181.39735389470266,0.7081,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.2742,0.0586,3.5628,170.7651,4.2770,-0.2656,4.2852
100,10,559,375,601,398,29.594159939761067,330.0575707357733,29.481627188455708,377.9378255745249,0.7171,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4702,0.0676,4.1079,352.3787,7.6891,-4.3670,8.8426
100,3,427,254,444,259,15.161242578137994,160.58953888718904,15.28330157314739,178.30591689565435,0.7713,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1365,0.0523,3.1796,168.9846,4.0929,-1.1090,4.2405
100,4,430,224,451,226,4.343239951689387,158.45504094221806,4.472130064284408,179.5466513193716,0.7628,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3566,0.0624,3.7918,168.3428,4.2123,-0.3199,4.2244
101,10,557,377,599,401,30.068582821862453,329.31747600150226,30.027124233213083,377.69034936042516,0.7812,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4874,0.0684,4.1557,351.8491,7.6411,-4.4238,8.8293
101,3,425,256,451,262,16.044266863203628,159.20113064925135,15.60662214293113,185.85209172887994,0.7168,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.6791,0.0772,4.6889,171.4974,4.1359,-1.1894,4.3036
101,4,428,227,449,229,5.492324557127438,156.71949463930773,5.486156425004309,177.81451009408653,0.8323,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3709,0.0631,3.8315,166.6019,4.1615,-0.4001,4.1807
101,11,198,194,181,191,193.67130713219584,76.15773105863909,192.9946167919165,93.39164844888434,0.5392,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.2098,0.1016,6.1648,83.8988,-2.0457,0.4976,2.1054
102,10,555,381,596,405,30.844514707323214,329.6209944769902,30.781369491648846,377.12729946266154,0.7771,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4613,0.0672,4.0831,351.7775,7.5790,-4.5260,8.8275
102,3,422,260,444,267,17.744671625056935,157.49285698088025,17.732583908039416,180.5796223276591,0.8332,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4846,0.0683,4.1479,168.2479,4.0212,-1.2868,4.2220
102,4,426,230,446,233,6.666659890901367,155.04837954651444,6.88172363063695,175.26266002774236,0.6914,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3304,0.0612,3.7191,164.5370,4.1010,-0.4793,4.1289
103,10,555,383,595,408,31.1420623242386,330.65087327875,31.24984293103123,377.8160928282436,0.7284,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4473,0.0666,4.0441,352.6635,7.5744,-4.5768,8.8498
103,3,422,262,444,269,18.43494882292201,158.11388300841898,18.334956290035244,181.19878586789702,0.8083,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4791,0.068,4.1325,168.8711,4.0202,-1.3401,4.2377
103,4,425,233,446,235,7.815293546766876,154.434452114805,7.529926777687562,175.5135322418189,0.7282,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3889,0.0639,3.8816,164.3007,4.0847,-0.5606,4.1230
103,11,195,199,178,197,189.58294472353256,78.08969202141856,189.06650273981617,95.1892851112981,0.5653,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.1454,0.0987,5.9857,85.7958,-2.1229,0.3584,2.1530
104,10,554,385,595,410,31.528082404719747,330.83681778181824,31.508426122428325,378.85749299703707,0.7995,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.471,0.0677,4.1101,353.2225,7.5554,-4.6350,8.8638
104,3,421,265,443,272,19.580711661097116,158.14550262337528,19.334808537826415,181.22085972646747,0.7111,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4782,0.068,4.1301,168.8987,3.9933,-1.4204,4.2384
104,4,425,235,445,238,8.549076820418694,154.719100307622,8.546960007344211,174.94284781036347,0.8482,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3337,0.0613,3.7281,164.2106,4.0749,-0.6126,4.1207
105,10,554,388,595,413,31.968842537327703,332.41540277189324,31.893633431537033,380.4339627320358,0.7706,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4644,0.0674,4.0918,354.8074,7.5532,-4.7141,8.9036
105,3,421,267,442,275,20.260491130251875,158.826949854236,20.33411303250052,181.29809706668186,0.7794,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4363,0.0661,4.0135,169.3202,3.9860,-1.4714,4.2489
105,4,424,238,444,241,9.70665240933971,154.20765220960988,9.570325434511217,174.42763542512407,0.7721,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3376,0.0615,3.7390,163.6956,4.0490,-0.6926,4.1078
106,10,553,392,593,418,32.642381193918084,333.7079561532808,32.69009728056343,381.4144727196387,0.7985,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4503,0.0667,4.0524,355.9699,7.5219,-4.8183,8.9327
106,3,420,271,441,279,21.73463121878805,159.3267083699403,21.625835634951795,181.79658962697843,0.7841,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.432,0.0659,4.0016,169.8216,3.9586,-1.5781,4.2615
106,4,424,241,443,245,10.80161823569071,154.74172029546526,10.922804719869262,174.1551032843999,0.7965,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.2832,0.059,3.5877,163.8755,4.0394,-0.7707,4.1123
107,10,552,396,592,422,33.31063082456081,335.0462654619508,33.274887984834926,382.7531841800928,0.8064,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4449,0.0665,4.0374,357.3144,7.4933,-4.9242,8.9665
107,3,419,275,441,283,23.19859051364819,159.93123522314207,22.788169313553798,183.30848316430968,0.6336,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4807,0.0681,4.1369,170.8238,3.9401,-1.6886,4.2867
107,4,423,245,442,250,12.327770711316907,154.5639026422405,12.600159826080674,174.1952927033334,0.7191,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.2982,0.0597,3.6293,163.7935,4.0155,-0.8776,4.1103
108,10,552,399,593,426,33.737263379813655,336.70313333855387,33.690067525979785,385.79398647464683,0.7831,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4771,0.0679,4.1271,359.5808,7.5038,-5.0114,9.0234
108,12,570,413,581,420,33.99953246152938,359.4509702309899,33.94604101064945,372.4848990227658,0.8064,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,0.3871,0.0178,1.0954,365.8519,7.6112,-5.1337,9.1807
108,3,420,278,441,287,24.034288159442582,162.04937519163718,23.931025068068777,184.89456454963732,0.7758,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4315,0.0658,4.0002,172.7198,3.9585,-1.7653,4.3342
108,4,423,248,443,253,13.409595867094065,155.23208431248997,13.48306002740526,175.8465239918037,0.8195,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3536,0.0623,3.7836,164.8975,4.0251,-0.9596,4.1380
108,11,194,214,176,215,178.53119928561418,78.02563681252464,178.21008939175394,96.04686356149273,0.6095,5,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.2507,0.1035,6.2786,86.1034,-2.1600,-0.0554,2.1607
109,12,554,402,595,430,33.97046877601952,340.03529228596256,34.01630331432614,389.6832046675864,0.7815,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4791,0.068,4.1326,363.1703,7.5580,-5.0923,9.1134
109,3,421,281,443,290,24.848252965788117,164.20109622045769,24.51964268819076,187.94946129212502,0.6545,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4661,0.0674,4.0964,175.2745,3.9912,-1.8483,4.3984
109,4,425,251,445,257,14.300277449185588,157.8923684032892,14.580420397203778,178.7568180517879,0.714,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3474,0.062,3.7662,167.6780,4.0774,-1.0393,4.2077
110,10,555,403,597,431,34.015872671173625,341.42349069740357,33.97390841458739,391.9004975755964,0.7677,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4964,0.0688,4.1808,364.9247,7.5905,-5.1229,9.1575
110,3,422,283,444,293,25.329754108199438,165.9548131269473,25.21716389687939,190.11838417154718,0.7617,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4753,0.0679,4.1220,177.2167,4.0196,-1.9026,4.4471
110,4,426,253,447,259,14.908258012255281,159.3643623900902,15.033258129388296,181.2015452472743,0.8007,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.394,0.0641,3.8958,169.5829,4.1123,-1.0948,4.2555
111,10,557,405,598,433,34.10558160780973,344.200522951375,34.13389919383844,393.8489558193598,0.7937,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4624,0.0673,4.0862,367.3548,7.6329,-5.1690,9.2184
111,3,424,284,446,294,25.34617594194669,168.1903683330291,25.23283132320835,192.35384061671346,0.7946,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.457,0.067,4.0711,179.4624,4.0699,-1.9279,4.5034
111,4,427,254,448,260,15.161242578137994,160.58953888718904,15.255118703057777,182.42806801586207,0.8201,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3841,0.0637,3.8683,170.8136,4.1372,-1.1211,4.2864
112,10,560,407,602,436,34.10127419424714,347.80598039711737,34.16818532502534,398.84332763630385,0.7557,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.486,0.0684,4.1519,371.5803,7.7211,-5.2278,9.3245
112,3,428,286,450,297,25.377743861349163,172.66151858477326,25.52578594769377,197.25364381932212,0.7477,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4453,0.0665,4.0385,184.1401,4.1749,-1.9804,4.6208
112,4,431,257,452,263,15.802513953935529,165.24527224704494,15.81919394750014,187.0855419320264,0.8452,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3476,0.062,3.7668,175.4885,4.2373,-1.1992,4.4037
113,10,561,408,603,437,34.145147547121205,349.1947880481609,34.206231755744625,400.23243246893423,0.7729,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4805,0.0681,4.1366,372.9757,7.7461,-5.2534,9.3595
113,3,429,287,451,297,25.534132991647578,173.99425277864785,25.401188675413994,198.15650380444242,0.7535,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4115,0.0649,3.9445,185.2910,4.1956,-2.0043,4.6497
113,4,433,257,453,264,15.615842874048713,167.17057157286985,16.028978306276713,188.32153355365392,0.6149,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.2935,0.0595,3.6163,177.1168,4.2805,-1.1964,4.4446
114,10,562,409,605,438,34.18867327345879,350.5837988270422,34.16390190206612,402.44875450173777,0.805,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4973,0.0689,4.1833,374.7302,7.7785,-5.2840,9.4035
114,3,430,288,453,299,25.688143435647348,175.32826355154492,25.671870848890016,200.8233054204616,0.8251,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4735,0.0678,4.1170,187.2118,4.2336,-2.0364,4.6979
114,4,435,258,455,265,15.759522166892863,169.36646657470303,16.15194071463095,190.5203401214684,0.6185,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.2779,0.0588,3.5728,179.3217,4.3308,-1.2222,4.4999
114,11,204,222,188,224,171.63411387596742,68.73136110975832,171.86989764584402,84.8528137423857,0.6274,4,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.282,0.105,6.3657,75.9460,-1.8855,-0.2773,1.9058
115,10,564,410,606,439,34.140496764678005,352.80022675729674,34.20162339256683,403.83783874223576,0.7383,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4664,0.0675,4.0973,376.5977,7.8217,-5.3038,9.4504
115,3,432,289,455,300,25.699185921604627,177.56407294269863,25.68170606928905,203.05910469614506,0.8086,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4562,0.067,4.0688,189.4577,4.2840,-2.0617,4.7543
115,4,436,259,457,267,15.991527758517073,170.60187572239644,16.557071375636653,193.00259065618783,0.5489,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.3393,0.0616,3.7438,181.1122,4.3690,-1.2521,4.5448
116,10,564,411,607,439,34.27469804668497,353.3624201864143,34.12203574618344,404.6652937922895,0.6627,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4714,0.0677,4.1110,377.2778,7.8234,-5.3317,9.4674
116,3,432,289,455,300,25.699185921604627,177.56407294269863,25.68170606928905,203.05910469614506,0.8146,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4562,0.067,4.0688,189.4577,4.2840,-2.0617,4.7543
116,11,206,223,190,225,170.53767779197437,66.91038783328041,170.99149625797486,83.02409288875127,0.5913,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.3364,0.1075,6.5171,74.1014,-1.8342,-0.3057,1.8595
117,10,568,416,611,445,34.57419147411522,359.4885255470611,34.501349358118674,411.3514312604248,0.7645,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4627,0.0673,4.0869,383.6753,7.9276,-5.4636,9.6280
117,3,436,294,460,305,26.56505117707799,183.35757415498276,26.320720975763898,209.74508337503408,0.7006,3,20,3,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4593,0.0671,4.0775,195.6657,4.3917,-2.1958,4.9101
