Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm
8,8,135,428,119,451,122.3852916362994,255.78311124857325,122.62604537194599,283.7780823108085,0.6514,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.742,0.0519,4.0648,269.0543,-3.6289,-5.6936
8,9,128,427,113,451,123.81288787271725,258.7682360723588,123.63470930213016,287.05748553207945,0.7055,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7358,0.0518,4.0604,272.1798,-3.7915,-5.6811
8,10,327,393,332,413,73.09768296743596,189.1718795170149,73.37924308610795,209.7641532769601,0.6713,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7125,0.0516,4.0441,198.9366,1.4391,-4.7802
8,11,319,393,325,413,75.4435756799257,187.00267377767625,75.22837850783249,207.87015177749788,0.6684,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.8484,0.0528,4.1392,196.885,1.2512,-4.7796
9,8,130,434,115,458,122.60459316624154,263.52988445335757,122.54648236513827,291.83043021590464,0.8553,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.6396,0.051,3.9931,276.9591,-3.7418,-5.8568
9,9,124,433,108,458,123.80955802951918,265.9793225045887,123.69006752597979,295.6552045880471,0.7618,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.8476,0.0528,4.1386,280.0333,-3.9038,-5.8431
9,10,322,399,327,420,75.03044919720152,193.56910910576616,75.18866362107525,215.14878572745886,0.7246,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.8432,0.0528,4.1355,203.7893,1.3138,-4.9423
9,11,315,399,320,419,77.05014552672118,191.88017094009479,76.9447527762034,212.49235280357738,0.7645,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.6412,0.051,3.9942,201.6609,1.1388,-4.9307
10,8,126,446,111,472,121.96134341697704,275.81152985326776,121.76706591549971,305.81203377238114,0.6626,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7084,0.0516,4.0412,290.0381,-3.8417,-6.1818
10,9,132,446,117,471,120.89168640717413,272.6829660979945,120.89864771974322,301.8377047355085,0.8669,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.616,0.0507,3.9766,286.5206,-3.6918,-6.1698
10,11,324,411,329,433,75.35568736284432,205.6817930688081,75.53754711782865,228.23233776132602,0.7483,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7515,0.052,4.0714,216.3711,1.3639,-5.2555
10,10,317,411,321,433,77.25797134181515,204.0245083317198,77.49864594447965,226.36695871968595,0.6431,4,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.745,0.0519,4.0669,214.6158,1.1762,-5.2556
11,11,330,422,336,445,74.56035446468074,217.86234185833953,74.64089633032458,241.6298822579691,0.8099,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7244,0.0517,4.0525,229.1314,1.5266,-5.5435
11,10,322,422,328,445,76.6075022462489,215.87033144922904,76.48566721344199,239.63513932643517,0.7241,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7739,0.0522,4.0871,227.1328,1.3264,-5.5432
12,11,333,426,338,449,74.08997185971651,222.52415599210798,74.43848967467152,246.01829200285087,0.4876,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.5493,0.0501,3.9299,233.6822,1.5895,-5.6445
12,10,325,426,331,449,76.08981964991219,220.4654167891191,76.0206540104043,244.23349483639626,0.7609,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.6604,0.0511,4.0077,231.7416,1.4016,-5.6439
13,11,333,426,339,449,74.08997185971651,222.52415599210798,74.21437998026842,246.28844877500853,0.7497,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.6099,0.0507,3.9723,233.804,1.6019,-5.6442
13,10,325,425,331,448,76.02706675991264,219.49487465542333,75.96375653207353,243.26323191144198,0.7606,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.6842,0.0514,4.0243,230.7687,1.4016,-5.6188
14,11,332,425,338,448,74.2679952148927,221.28940327092033,74.37576541881316,245.0550958458118,0.695,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.6399,0.051,3.9933,232.5667,1.5768,-5.619
14,10,325,424,331,447,75.96375653207353,218.52459815773602,75.90640341858379,242.29321080046796,0.7574,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7082,0.0516,4.0411,229.7959,1.4015,-5.5936
15,11,332,423,337,446,74.1263583252003,219.36499264923745,74.47588900324574,242.86004199950224,0.6002,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.6253,0.0508,3.9831,230.5154,1.5643,-5.569
15,10,324,422,330,446,76.0922221901453,216.34232133357543,76.07903963507925,241.0808992848666,0.7459,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.9853,0.0541,4.235,228.0426,1.3761,-5.5546
16,11,331,422,337,445,74.30716572306261,218.13069476806788,74.41249471675268,241.89667215569543,0.7073,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7174,0.0517,4.0475,229.3998,1.5517,-5.5435
16,10,323,421,329,444,76.28672819304748,215.13251730038394,76.19642846937674,238.89956048515452,0.6824,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7932,0.0523,4.1006,226.394,1.3514,-5.5181
17,11,331,422,337,445,74.30716572306261,218.13069476806788,74.41249471675268,241.89667215569543,0.7666,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7174,0.0517,4.0475,229.3998,1.5517,-5.5435
17,10,323,421,329,445,76.28672819304748,215.13251730038394,76.25341927916966,239.87079855622275,0.7283,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.017,0.0544,4.2572,226.8292,1.3511,-5.5294
18,11,329,420,335,447,74.6749800146083,215.6687274502263,74.99273460099435,243.29817097545143,0.5785,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.6622,0.0602,4.7086,228.6518,1.5002,-5.5382
18,10,321,419,328,446,76.68236602705063,212.72047386182646,76.54131539138498,240.60756430336932,0.6481,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.808,0.0615,4.8106,225.8063,1.3125,-5.5123
19,11,328,419,334,446,74.86205041686715,214.44113411377026,75.16006083808709,242.0743687382041,0.5789,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.6989,0.0605,4.7343,227.4214,1.4751,-5.513
19,10,320,418,327,446,76.88356387460853,211.51832071950648,76.77312843603465,240.3767875648562,0.6748,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.0674,0.0639,4.9922,225.0261,1.2871,-5.4982
20,11,326,416,333,445,75.17352002964434,211.02606474082768,75.32908604198371,240.85265205099984,0.6328,2,110,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,7.3048,0.066,5.1582,224.955,1.4366,-5.4592
