Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Z_mm,B_px,X_mm,Y_mm
57,2,221,312,217,320,117.02158159117704,112.25417586887359,116.98789058174849,121.19818480488888,0.8934,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0074,116.5548,-1.328,2.606
57,3,79,242,64,245,171.1646267865505,195.3176899310454,170.98494255145346,210.60151946270474,0.7084,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9567,202.6719,-5.0242,0.7893
57,1,526,87,546,77,333.79700264220327,283.09185788362055,333.77049860018855,305.45212390815027,0.9315,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9828,293.8472,6.6153,-3.2575
58,3,81,241,65,243,171.36658017263625,193.18902660347973,171.4827698916931,209.3083849252103,0.6998,2,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.141,200.9259,-4.9857,0.7516
58,1,527,85,547,75,333.524895027703,284.8754113643366,333.5183487341991,307.23606559126483,0.8914,2,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9653,295.6335,6.6405,-3.3077
59,2,224,310,220,317,116.09542415738835,109.12378292562992,116.346366057655,117.17081547894082,0.7263,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.7957,113.0042,-1.2531,2.5438
59,3,82,240,67,242,171.61675151907065,192.0520762709948,171.67434966957316,207.18349355100662,0.8285,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9758,199.331,-4.949,0.7267
59,1,528,84,549,74,333.434948822922,286.2167011199731,333.5177461345261,309.4721312170128,0.7876,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0634,297.3905,6.6774,-3.3324
60,2,225,309,221,317,115.85186254206042,107.78682665335315,115.90650799951439,116.73045875006231,0.9713,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1245,112.0805,-1.2277,2.5305
60,3,84,239,68,241,171.8272351224455,189.92893407798613,171.9092221280104,206.0509645694482,0.7332,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1922,197.6618,-4.9103,0.7015
60,1,530,84,550,74,333.6128854543324,288.00694436072195,333.60006588603306,310.36752407428196,0.9039,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9349,298.7694,6.7158,-3.3329
61,2,225,309,222,316,115.85186254206042,107.78682665335315,115.6768156818382,115.39497389401325,0.8941,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.6826,111.4612,-1.2157,2.519
61,3,84,239,68,241,171.8272351224455,189.92893407798613,171.9092221280104,206.0509645694482,0.7332,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1922,197.6618,-4.9103,0.7015
61,1,530,84,551,74,333.6128854543324,288.00694436072195,333.68191186034824,311.26355392175293,0.861,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0456,299.184,6.7276,-3.3325
62,4,131,399,119,414,127.0166841210667,234.2007685726074,127.14122527591336,253.40284134160768,0.5201,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0896,243.4237,-3.6831,4.8732
62,2,226,309,222,317,115.37156175309595,107.35455276791944,115.46334506187162,116.29703349613007,0.9521,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.136,111.647,-1.2026,2.5305
62,3,84,239,68,241,171.8272351224455,189.92893407798613,171.9092221280104,206.0509645694482,0.7332,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1922,197.6618,-4.9103,0.7015
62,1,530,84,550,74,333.6128854543324,288.00694436072195,333.60006588603306,310.36752407428196,0.9039,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9349,298.7694,6.7158,-3.3329
63,2,226,309,222,317,115.37156175309595,107.35455276791944,115.46334506187162,116.29703349613007,0.9521,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.136,111.647,-1.2026,2.5305
63,3,84,239,69,241,171.8272351224455,189.92893407798613,171.86989764584402,205.0609665440988,0.7268,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0072,197.2051,-4.8987,0.7016
63,1,530,84,551,74,333.6128854543324,288.00694436072195,333.68191186034824,311.26355392175293,0.861,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0456,299.184,6.7276,-3.3325
64,2,226,309,222,317,115.37156175309595,107.35455276791944,115.46334506187162,116.29703349613007,0.9521,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.136,111.647,-1.2026,2.5305
64,3,84,239,69,241,171.8272351224455,189.92893407798613,171.86989764584402,205.0609665440988,0.7268,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0072,197.2051,-4.8987,0.7016
64,1,530,84,551,74,333.6128854543324,288.00694436072195,333.68191186034824,311.26355392175293,0.8303,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0456,299.184,6.7276,-3.3325
65,2,226,309,222,317,115.37156175309595,107.35455276791944,115.46334506187162,116.29703349613007,0.9521,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.136,111.647,-1.2026,2.5305
65,3,84,239,69,241,171.8272351224455,189.92893407798613,171.86989764584402,205.0609665440988,0.7657,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0072,197.2051,-4.8987,0.7016
65,1,530,84,551,74,333.6128854543324,288.00694436072195,333.68191186034824,311.26355392175293,0.861,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0456,299.184,6.7276,-3.3325
66,4,129,400,117,414,127.2580087596744,236.20541907416094,127.49999079303497,254.61539623518448,0.6942,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9456,245.0651,-3.7338,4.8865
66,2,226,309,222,317,115.37156175309595,107.35455276791944,115.46334506187162,116.29703349613007,0.9521,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.136,111.647,-1.2026,2.5305
66,3,84,239,69,242,171.8272351224455,189.92893407798613,171.59349010263213,205.20477577288497,0.7839,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0342,197.2716,-4.8986,0.7141
66,1,530,84,551,74,333.6128854543324,288.00694436072195,333.68191186034824,311.26355392175293,0.8331,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0456,299.184,6.7276,-3.3325
67,4,129,400,119,414,127.2580087596744,236.20541907416094,127.14122527591336,253.40284134160768,0.6641,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.7623,244.5021,-3.7093,4.8873
67,2,226,309,222,318,115.37156175309595,107.35455276791944,115.25316339457389,117.2006825918689,0.8556,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.4331,112.0618,-1.2022,2.5422
67,3,84,240,69,242,171.52885536698517,190.07366992826755,171.59349010263213,205.20477577288497,0.9396,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0049,197.3496,-4.8987,0.7267
67,1,530,84,551,74,333.6128854543324,288.00694436072195,333.68191186034824,311.26355392175293,0.8053,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0456,299.184,6.7276,-3.3325
68,4,129,400,119,415,127.2580087596744,236.20541907416094,127.00513526923672,254.200708102869,0.4805,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.883,244.8729,-3.7089,4.8993
68,2,226,310,222,317,115.14478563067895,108.25894882179486,115.46334506187162,116.29703349613007,0.7452,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8139,112.1341,-1.203,2.5438
68,3,84,240,69,242,171.52885536698517,190.07366992826755,171.59349010263213,205.20477577288497,0.8229,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0049,197.3496,-4.8987,0.7267
68,1,530,84,551,74,333.6128854543324,288.00694436072195,333.68191186034824,311.26355392175293,0.8053,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0456,299.184,6.7276,-3.3325
69,4,129,400,117,415,127.2580087596744,236.20541907416094,127.36342778451117,255.4094751570505,0.7641,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0652,245.4324,-3.7333,4.8984
69,2,226,310,222,317,115.14478563067895,108.25894882179486,115.46334506187162,116.29703349613007,0.7452,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8139,112.1341,-1.203,2.5438
69,3,84,240,69,242,171.52885536698517,190.07366992826755,171.59349010263213,205.20477577288497,0.7451,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0049,197.3496,-4.8987,0.7267
69,1,530,84,551,74,333.6128854543324,288.00694436072195,333.68191186034824,311.26355392175293,0.8053,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0456,299.184,6.7276,-3.3325
70,4,129,400,119,415,127.2580087596744,236.20541907416094,127.00513526923672,254.200708102869,0.4638,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.883,244.8729,-3.7089,4.8993
70,2,226,310,222,318,115.14478563067895,108.25894882179486,115.25316339457389,117.2006825918689,0.9425,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1111,112.5525,-1.2026,2.5556
70,3,84,240,69,242,171.52885536698517,190.07366992826755,171.59349010263213,205.20477577288497,0.8229,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0049,197.3496,-4.8987,0.7267
71,2,226,310,222,318,115.14478563067895,108.25894882179486,115.25316339457389,117.2006825918689,0.9425,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1111,112.5525,-1.2026,2.5556
71,3,83,240,68,242,171.57303097851934,191.06281689538653,171.63411387596742,206.194083329275,0.8257,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9903,198.3403,-4.9238,0.7267
71,1,530,85,551,75,333.7913720915795,287.563905940923,333.8471415643243,310.82149217838844,0.8795,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0501,298.7407,6.7276,-3.3074
72,4,132,399,119,415,126.82084305208247,233.60008561642266,127.00513526923672,254.200708102869,0.467,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.3089,243.4654,-3.6697,4.8846
72,2,225,310,221,318,115.621995944607,108.6876257906115,115.69369965939961,117.63077828527702,0.8217,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1,112.9825,-1.2277,2.5556
72,3,83,240,68,242,171.57303097851934,191.06281689538653,171.63411387596742,206.194083329275,0.9424,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9903,198.3403,-4.9238,0.7267
72,1,530,85,550,75,333.7913720915795,287.563905940923,333.7656567203887,309.92418427738096,0.9196,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9391,298.3256,6.7158,-3.3078
73,2,223,312,219,319,116.1048540090993,111.35977729862789,116.35046124594861,119.40686747419514,0.78,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.7428,115.243,-1.2782,2.5941
73,3,82,241,66,244,171.32183111475925,192.20041623263984,171.17025533209093,208.47062143141417,0.8645,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1839,200.0052,-4.9604,0.7641
73,1,529,86,549,76,333.8825629937826,286.2254356272342,333.8501283640669,308.58548248418947,0.9541,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.952,296.9852,6.6907,-3.2827
74,2,215,316,211,325,118.72613066530437,118.59595271340417,118.3611943295737,128.41339493993607,0.7763,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1176,123.3096,-1.4782,2.7184
74,3,74,246,58,249,170.25635871296285,200.89798406156294,170.190697752121,217.17504460687928,0.8196,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0552,208.7197,-5.1616,0.8895
74,1,521,90,541,81,333.89700154435275,277.2814454665151,334.0344343548352,299.202272718641,0.7472,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9853,287.8251,6.49,-3.1698
75,4,113,409,102,424,128.90722834266393,253.16002844051033,128.7256654429182,271.7425251961864,0.5293,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.7836,262.1223,-4.1228,5.1253
75,2,210,319,205,327,120.08968623877668,123.664869708418,120.22544972495342,133.09395177843356,0.8426,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8852,128.2063,-1.6164,2.7817
75,3,68,248,52,251,169.9920201985587,207.15211801958483,169.94745517292313,223.43007854807732,0.9542,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9684,214.9834,-5.3123,0.9397
75,1,515,93,535,84,333.90845688165695,270.57346507002495,334.0481829847464,292.4944443916841,0.7754,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.055,281.1072,6.3392,-3.0944
76,4,111,410,100,425,129.11564021173908,255.1960031034969,128.92128175899066,273.77545543748073,0.5284,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.7622,264.1594,-4.173,5.1505
76,2,208,319,202,328,120.88494533072863,124.67958934805648,121.10880882854515,135.4843164355196,0.7301,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.2549,129.8576,-1.6784,2.7932
76,3,66,249,49,252,169.81758022421408,209.29644048573783,169.83087166550933,226.55904307707516,0.9868,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1069,217.5859,-5.3742,0.9646
76,1,513,94,532,85,333.9124026002316,268.337474088134,333.96627003283743,289.35963782117227,0.9287,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9599,278.4523,6.2771,-3.0697
77,4,108,411,97,426,129.49263797024713,257.87012234844116,129.27482407342532,276.4434842784326,0.491,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.7343,266.834,-4.2483,5.1757
77,2,205,320,199,329,121.81423869781229,127.09445306542689,121.96134341697704,137.90576492663388,0.9116,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1986,132.2796,-1.7537,2.8184
77,3,63,250,47,253,169.69515353123398,212.42645786248002,169.67274610980573,228.70505022845472,0.8009,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.899,220.2654,-5.438,0.9899
77,1,510,94,529,85,333.62786317645504,265.64638149238925,333.70310183936544,286.66705426330384,0.775,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.988,275.7567,6.2018,-3.0696
78,4,103,412,91,427,130.19780990994573,261.8415551435639,130.09270015771187,281.04448046528154,0.6458,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.7813,271.1034,-4.386,5.2005
78,2,200,321,194,330,123.44677480771493,130.6330739131557,123.46537934635528,141.4496376806954,0.9883,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1184,135.8264,-1.8791,2.8437
78,3,59,251,42,254,169.62415507994896,216.54098919142305,169.65131591200452,233.80333616097099,0.7962,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0089,224.8413,-5.5502,1.0148
78,1,506,95,524,86,333.434948822922,261.6199533674754,333.434948822922,281.7445651649735,0.93,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9093,271.3096,6.0895,-3.0448
79,4,96,413,84,428,131.20609973512697,267.16474318292825,131.03534527714388,286.35642126552705,0.5816,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.7274,276.4279,-4.5616,5.2258
79,2,193,322,187,331,125.68522024571024,135.4289481610191,125.53767779197437,146.23952953972466,0.8422,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0127,140.6268,-2.0547,2.869
79,3,52,252,35,256,169.69515353123398,223.60679774997897,169.48255421190632,241.04978738841484,0.676,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.948,232.0009,-5.7259,1.0525
79,1,500,96,517,87,333.03428556712987,255.8124312851117,332.969139740157,275.04545078950133,0.8191,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8473,265.0805,5.927,-3.0199
80,2,186,324,179,332,127.51911382047633,141.20906486483082,127.77568430595468,151.81897114655993,0.7404,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8456,146.3219,-2.243,2.9071
80,3,45,254,27,257,169.5175616024401,230.85276693165278,169.59228868750995,249.09837414162303,0.8277,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9846,239.6288,-5.9137,1.09
80,1,492,97,509,89,332.4027041313563,248.2438317461282,332.57125877832243,267.01685340067957,0.7165,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.863,257.2884,5.7264,-2.9822
81,4,85,415,72,430,132.65072135251987,276.0036231646244,132.53424100500226,295.84455377782433,0.6187,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.7293,285.5799,-4.8499,5.276
81,2,182,324,174,333,128.78436410029735,143.68020044529447,129.00461319592455,155.7080601638849,0.6675,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1507,149.4525,-2.355,2.9187
81,3,40,255,22,258,169.49967968174803,235.95126615468712,169.57419147411522,254.19677417308034,0.8244,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9238,244.7344,-6.0393,1.1151
81,1,487,98,504,89,332.06600875648974,243.35365211970827,332.0686986149983,262.58903252040056,0.8974,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9849,252.6057,5.6004,-2.9694
82,4,82,416,68,431,132.9649655431401,278.7758956581433,132.9690857631469,299.2941696725815,0.804,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.7907,288.6709,-4.9373,5.3007
82,2,179,325,171,334,129.45468269113798,146.3488981851247,129.62029840087462,158.38244852255568,0.8829,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0979,152.1281,-2.4303,2.944
82,3,37,255,18,259,169.63080038025703,238.9016534057477,169.51660077973574,258.3118270617898,0.8693,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0632,248.2279,-6.1262,1.1275
82,1,484,99,500,90,331.9415423928366,240.23530131935232,331.8493114118251,258.58847615468096,0.8207,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8906,249.0743,5.5132,-2.9446
83,4,78,416,64,432,133.5607103721176,281.5173174069403,133.39399701071775,302.76063152266016,0.6734,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8571,291.7528,-5.0373,5.3129
83,2,174,326,166,335,130.6839724801344,150.33296378372907,130.7543892158971,162.3730273167314,0.9477,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0221,156.1212,-2.5558,2.9692
83,3,33,256,14,260,169.56862643581437,243.0164603478538,169.46081627137178,262.42713274354844,0.7851,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0144,252.3491,-6.2267,1.1526
83,1,480,99,496,91,331.48612786815187,236.7129062810053,331.6230328137722,254.59183019099416,0.7992,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8596,245.3271,5.4132,-2.9321
84,2,167,328,159,337,132.1505254393228,156.46405337968207,132.1135814561354,168.50519279832298,0.9121,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9106,162.2615,-2.7315,3.0197
84,3,26,258,6,261,169.40847225202864,250.26386075500395,169.56252464888183,270.4755072090632,0.7757,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.046,259.9774,-6.4144,1.1902
84,1,473,101,489,92,331.0908163488522,229.61271741782946,331.0576084082825,247.9697562203907,0.8649,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0171,238.4384,5.2369,-2.8941
85,4,64,420,49,436,135.0,294.15642097360376,134.87182173617646,316.07752213657966,0.6158,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8236,304.7232,-5.4008,5.4133
85,2,161,330,152,339,133.24914581345718,162.00308639035245,133.37666747490954,174.72549899771354,0.8965,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9667,168.124,-2.8942,3.0696
85,3,19,260,0,263,169.25733393583772,257.51310646256434,169.38034472384487,276.739950133695,0.5449,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8287,266.7806,-6.5787,1.2406
85,1,466,103,481,94,330.6702982442026,222.52415599210798,330.55121828672657,240.01041644062033,0.7989,4,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9684,230.9367,5.0492,-2.8441
86,2,158,331,149,341,133.77066551352212,164.7938105633825,133.6360724683971,178.24140933015536,0.8927,2,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0758,171.254,-2.9691,3.1069
86,1,463,104,478,96,330.5142273019216,219.4196891803468,330.6158428740487,236.4148895480147,0.8532,2,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9283,227.6005,4.9743,-2.8066
87,4,59,424,43,440,135.13481335006418,300.5212138934621,135.12537349686315,323.1485726411305,0.8455,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8512,311.4244,-5.5385,5.5134
87,2,155,333,145,343,134.0371363743638,168.31518053936787,134.11176450476023,182.45547402037573,0.8708,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1612,175.1003,-3.0565,3.1567
87,1,460,106,475,97,330.58440116690446,215.82400237230334,330.4683396520911,233.3109513074772,0.8475,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0553,224.2271,4.8985,-2.7687
88,4,51,429,34,446,135.5232345821842,309.7256850827842,135.48554583000814,333.7663853655727,0.8546,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9342,321.297,-5.7511,5.6508
88,2,147,338,137,348,134.7717311698466,177.48521065147935,134.7885774189607,191.62724232217087,0.9853,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0075,184.2853,-3.2574,3.2825
88,1,453,110,467,102,330.5971789944163,207.76188293332345,330.57254359681025,223.8861317723811,0.8836,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9338,215.5228,4.7111,-2.6563
89,4,41,435,24,453,136.00951278261638,321.0763149159402,135.82012896636184,345.8106418258409,0.5657,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9134,332.9848,-6.0018,5.8138
89,2,138,344,126,355,135.43078721700863,188.09572031282372,135.5947445152185,204.36486977951958,0.7591,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.2491,195.8931,-3.5071,3.4445
89,1,443,116,457,109,330.68999292908387,196.1045639448506,330.89283098033735,211.74040710265956,0.7128,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0094,203.6228,4.4602,-2.4932
90,4,35,440,17,458,136.10881212775993,328.8662342047295,136.029154804306,354.31765409022455,0.7299,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.926,341.1179,-6.1646,5.9391
90,2,130,349,119,360,136.02669618005785,197.31446981911895,135.9516696081786,212.8685040112792,0.9267,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9772,204.7966,-3.6961,3.5708
90,1,435,122,448,114,331.0948368231641,186.19613314996636,330.8901444431089,201.44478151592807,0.7147,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0862,193.5205,4.2469,-2.3552
91,4,29,444,11,461,136.32661251590426,335.96577206614364,136.34788728019862,360.72427143179596,0.8129,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.794,347.9051,-6.3157,6.0275
91,2,125,353,113,364,136.19348942398204,203.69094236121546,136.28939790406028,219.9659064491586,0.8345,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0154,211.5158,-3.8337,3.6709
91,1,430,125,442,118,331.1613725067204,180.3690660839602,331.05998730716067,194.25756098540927,0.84,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9121,187.0559,4.1098,-2.2679
92,4,24,446,6,464,136.6637250042916,340.96920682079195,136.54815769897797,366.41506519246724,0.553,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8274,353.2345,-6.4408,6.09
92,2,120,356,107,367,136.54815769897797,209.3800372528384,136.78991060824606,226.38462845343543,0.6307,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.062,217.5506,-3.9714,3.7459
92,1,424,128,436,121,331.0735741647464,173.6663467687393,330.975067456796,187.55532517100121,0.8134,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.018,180.3438,3.959,-2.1925
93,4,21,448,3,466,136.76419931715884,344.52430973735363,136.6428320393553,369.9689176133584,0.6203,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.7997,356.7935,-6.5162,6.1403
93,2,116,357,104,369,137.09293430528817,212.9812198293549,136.938501769387,229.94129685639334,0.839,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0058,221.1365,-4.0593,3.7837
93,1,421,130,432,123,331.17444691178076,170.07351351694948,330.91500026477536,183.08741081789321,0.7075,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8949,176.3407,3.8718,-2.1426
94,4,18,450,1,467,136.8626209493067,348.08045047086455,136.74230016614263,372.1101987315048,0.5508,3,47,1,0,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.627,359.6944,-6.5799,6.1788
