Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Z_mm,B_px,X_mm,Y_mm
22,6,565,271,587,276,12.528807709151511,295.0254226333724,12.5483759390987,317.58620876857987,0.8609,5,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8932,305.8904,7.493,-1.6665
22,7,85,138,69,133,199.76716867679164,204.02205763103166,199.5839937702482,220.77137495608437,0.7949,5,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0933,212.0665,-5.011,1.7914
23,11,40,430,21,447,136.7432464843058,325.41972896553153,136.8476102659946,350.90739519138094,0.5998,7,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9592,337.6833,-6.1769,-5.801
23,12,50,421,32,438,136.68850225482095,311.96954979612997,136.6846843178963,336.7283771825594,0.9942,7,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9962,323.8765,-5.9136,-5.5753
23,10,43,403,25,418,140.05022842483282,305.240888479902,140.06050835805087,328.6715685908959,0.8443,7,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9036,316.5232,-6.0895,-5.0997
23,1,80,307,64,315,153.08700302225634,220.92758994747578,153.1130658075233,238.8158286211364,0.7903,7,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0533,229.5237,-5.1365,-2.6058
23,6,556,249,578,253,8.560889571164607,282.14358046923553,8.68893803238077,304.4946633358293,0.7655,7,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9911,292.8933,7.2667,-1.1025
23,7,76,116,60,109,204.3579896843628,220.6399782451041,204.3045492659367,238.10291892372928,0.8487,7,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9886,229.0391,-5.2371,2.368
23,13,207,34,201,20,247.97054881425922,186.62529303392935,247.8823336730125,201.8539075668341,0.8333,7,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0757,193.9411,-1.8291,4.51
24,14,133,430,122,448,122.85194453881445,265.452443951831,122.7472404844526,286.54144551879403,0.8646,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9992,275.5941,-3.7461,-5.8133
24,11,37,414,18,430,139.22223020614268,316.9369022376536,139.2714220173839,341.77477964296895,0.8067,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9609,328.8876,-6.2521,-5.3876
24,12,47,407,29,422,138.9909130984298,304.7950130825634,139.07682233959682,328.2209621581169,0.819,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.907,316.0745,-5.9893,-5.1999
24,10,40,388,21,402,142.63055422538275,298.2113344593059,142.70279557550626,321.8089495337257,0.8949,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.988,309.5611,-6.1767,-4.7109
24,1,77,291,61,298,157.21759426951832,216.92394980729998,157.15448825198828,234.38643305447522,0.8559,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0367,225.3174,-5.2118,-2.1924
24,6,553,235,575,237,5.792796495032159,277.41665415039523,5.7486634172877675,299.50626036862735,0.8238,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0056,288.0386,7.1915,-0.7267
24,7,73,100,56,92,207.67745079337578,230.3584163862914,207.49075520974233,249.13048789740688,0.7555,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0719,239.377,-5.3243,2.7812
24,13,204,19,198,4,248.77891465947909,201.67548190099856,248.73587533944772,217.83020910791964,0.9576,8,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0226,209.4418,-1.9043,4.8986
25,14,132,422,121,440,123.99645914825051,259.3260495977988,123.80341214471812,280.40149785619906,0.6735,7,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.064,269.4523,-3.7709,-5.6125
