Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Z_mm,B_px,X_mm,Y_mm
30,1,454,203,468,203,357.1689983221347,182.22239159883728,357.37091811436136,196.2065238466856,0.7838,2,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9029,188.9561,4.7363,0.2255
31,2,154,428,145,445,118.64761645680888,246.13004692641653,118.59322785309737,265.36390108679063,0.9336,2,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9529,255.3853,-3.0697,-5.6257
31,1,457,201,471,200,356.59723022893826,185.32673849177834,356.54915680624885,199.36148073286373,0.8958,2,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8668,192.0881,4.8117,0.2882
32,2,156,426,147,443,118.46017599877108,243.41733709824368,118.41895215226042,262.65186083483206,0.9507,2,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.984,252.6691,-3.0195,-5.5754
32,1,459,199,473,198,356.02326902492246,187.45132701584163,356.0156839976278,201.48697228356974,0.9537,2,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8363,194.2159,4.8619,0.3383
33,2,160,422,151,439,118.07248693585296,238.0,118.05938476834453,257.2353008434107,0.8294,2,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0481,247.2441,-2.9191,-5.4748
33,1,463,195,477,194,354.91377829036537,191.75505208468434,354.9820203613654,205.7887266105702,0.8606,2,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.7758,198.5242,4.9624,0.4386
34,2,166,417,157,433,117.3422718279562,230.7834482799839,117.49075520974235,249.13048789740688,0.7396,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0011,239.6063,-2.7688,-5.3372
34,3,23,348,3,358,151.35730642491058,283.7199323276389,151.5090619953726,306.0669861321211,0.719,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.975,294.4701,-6.49,-3.5332
34,1,467,190,483,188,353.56307939914467,196.23710148695125,353.51083360407245,212.3605424743495,0.8918,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0957,203.9807,5.0862,0.5763
35,2,170,411,163,427,117.13798987476147,223.61797781037194,116.88394832664416,241.05186163977245,0.6591,2,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9464,232.0079,-2.6437,-5.1872
35,3,28,343,9,353,151.7693050691079,276.94223224347706,151.80327640203575,298.41246622753545,0.8657,2,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9308,287.2768,-6.3525,-3.408
36,2,173,408,165,424,116.7984339169299,219.58369702689677,116.78085346926588,237.4721036248258,0.9815,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.071,228.1778,-2.5807,-5.1114
36,3,31,340,12,350,152.02632008758357,272.88275870783775,152.04201287078368,294.3535289409658,0.979,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.972,283.2118,-6.2771,-3.3327
36,1,476,181,492,179,351.35939358617605,206.34194920083507,351.46923439005184,222.46123257772354,0.7937,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.952,214.0986,5.3124,0.8019
37,2,176,403,169,419,116.68491664972441,213.76856644511605,116.45422775723222,231.2098613813866,0.7057,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0754,222.1474,-2.493,-4.9861
37,3,35,335,16,345,152.57125877832243,267.01685340067957,152.54671332768226,288.4874347350331,0.8809,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0334,277.3372,-6.1765,-3.2072
37,1,480,177,495,174,350.44836254161817,210.92415698539605,350.3294818350753,226.2144999773445,0.7757,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.751,218.3019,5.4012,0.9148
38,2,179,402,171,417,116.08053182203325,211.53959440256097,116.22868060216787,228.53008554673934,0.7218,2,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0302,219.7069,-2.4305,-4.9487
38,3,36,333,18,342,152.85524739541813,265.2112365643658,152.89613292503924,285.33489096148054,0.9449,2,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8721,274.9053,-6.1398,-3.1451
39,2,180,401,172,415,115.9555446004028,210.20228352708256,116.22535685976536,226.29405648403582,0.6987,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8962,217.9516,-2.4058,-4.9118
39,3,37,331,19,341,153.1431222487857,263.41222446955646,152.98381027613473,283.98943642325855,0.7049,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9519,273.3141,-6.1143,-3.1073
39,1,483,174,499,170,349.79076592393926,214.39449619801343,349.5175616024401,230.85276693165278,0.6135,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9038,222.3194,5.4881,1.0024
40,2,180,399,173,414,116.19619932303777,208.40585404445815,116.10942833981593,224.95555116511352,0.8412,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.998,216.3647,-2.393,-4.8737
40,3,38,330,20,340,153.23940084665117,262.0686932847951,153.0723221489595,282.6446532308722,0.6312,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.966,271.9681,-6.0892,-3.0822
40,1,483,172,500,169,349.2656222065085,214.75800334329801,349.31966613439005,232.01939574095957,0.8999,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0323,223.0552,5.4999,1.0399
41,2,182,397,174,412,115.94229548987168,205.73040611440985,116.1048540090993,222.71955459725578,0.678,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1105,213.8881,-2.3551,-4.823
41,3,40,328,21,337,153.434948822922,259.3838853899756,153.52632957401,280.40328100790833,0.7333,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0557,269.4843,-6.051,-3.0193
41,1,485,170,501,167,348.8453402610717,217.1013588165675,348.8826576561528,233.37951923851415,0.8674,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.84,224.9463,5.5386,1.0902
42,2,184,392,178,406,116.05349531049094,200.3596765818911,115.85186254206042,215.5736533067063,0.6934,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.874,207.6884,-2.2805,-4.6863
42,3,43,323,25,332,154.13978225865316,254.48379123236907,154.08812973756136,274.6069918993324,0.9356,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.986,264.1627,-5.9638,-2.8942
42,1,488,165,504,162,347.72421420622106,221.05429197371402,347.83779648031816,237.32677893571133,0.8034,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.7911,228.9017,5.614,1.2155
43,2,191,381,184,394,115.60793148921834,187.40864441108366,115.80453239994712,202.15835377248203,0.7337,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9728,194.5043,-2.1174,-4.3977
43,3,49,312,31,320,155.8470812172278,244.3951718017359,155.86128465452438,264.09278672466615,0.7833,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0401,253.8625,-5.8131,-2.6059
43,1,494,155,511,151,345.5999786932089,229.20078533896867,345.68206863687203,246.661711661944,0.8577,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8829,237.6109,5.7764,1.4786
44,2,196,372,190,385,115.40771810894849,177.13271860387624,115.36041091793034,191.44973230589798,0.8592,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0483,184.0132,-1.9794,-4.1719
44,3,54,304,37,311,157.11936282358232,236.61783533791362,157.1554468723351,255.0019607767752,0.8874,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9369,245.4662,-5.6759,-2.3931
44,1,500,147,517,142,344.0877997961236,237.08437316702253,344.05460409907715,254.80384612481814,0.9204,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8314,245.625,5.9271,1.6917
45,4,104,456,92,475,124.54836705601132,296.24314338056837,124.38815388006108,318.6989174754128,0.6391,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8693,307.061,-4.3606,-6.3529
45,2,199,365,193,378,115.50693808884903,169.5228598154243,115.44994567495195,183.8396040030548,0.8497,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1769,176.3912,-1.904,-3.9959
45,3,57,297,40,304,158.4286928087454,231.19256043393784,158.3691131634821,249.57563983690395,0.8743,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0016,240.0326,-5.6003,-2.2176
45,1,503,140,520,134,342.68835389115344,241.96074061715052,342.5407973643728,259.97692205270835,0.7284,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8214,250.6455,6.0023,1.8796
46,4,106,447,94,466,125.23673303078894,287.7168747223562,125.02228737984944,310.16124838541646,0.6004,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.948,298.5178,-4.3101,-6.1269
46,2,202,357,195,369,115.76932762433871,161.01242188104618,116.12545024179668,174.8656627242753,0.6189,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.233,167.6534,-1.8413,-3.7828
46,3,59,288,42,294,160.36321811262587,226.15260334561705,160.37774386134916,244.18026128252055,0.984,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0088,234.8209,-5.5502,-1.9795
46,1,505,131,523,125,340.8305301428232,246.6779276708802,340.8829907839053,265.6501458685841,0.8345,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9089,255.8128,6.0644,2.105
47,2,203,351,197,362,116.39993411396694,155.18376203714098,116.56505117707799,167.70509831248424,0.7423,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0433,161.2016,-1.8041,-3.6206
47,3,60,282,43,288,161.7273617330147,223.2576986354558,161.64014389884363,241.2819926973416,0.8476,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.045,231.9202,-5.5249,-1.8291
47,1,506,126,524,119,339.82054133548905,249.30302846134862,339.7435378254769,268.6131046691505,0.7874,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9284,258.5981,6.0894,2.2428
48,4,110,430,98,447,126.61675151907066,271.6026509443529,126.51719210414106,292.4055403031892,0.7326,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8976,281.6204,-4.2101,-5.6761
48,2,205,340,199,350,117.6292466694657,144.4749113168096,117.8781915179955,156.11854470241516,0.7132,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.04,150.0712,-1.754,-3.3325
48,3,63,271,46,276,164.23580456870002,217.168137626126,164.18862906986155,234.88720697390056,0.8343,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0754,225.6804,-5.4496,-1.5409
48,1,508,114,527,107,337.44912451833306,255.53864678361276,337.6198649480404,275.77164466275354,0.6699,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9897,265.2699,6.1517,2.5434
49,2,206,335,201,345,118.21735585472932,139.5886814895821,118.09484190136435,150.7647173578752,0.8452,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0212,144.9616,-1.7164,-3.2073
49,3,64,266,48,270,165.44642720928746,214.89532335534898,165.48330004114536,231.38712150852302,0.9599,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9029,222.8365,-5.4129,-1.4034
49,1,510,109,528,101,336.5983366877814,259.33183375744676,336.5587464593473,279.0286723618202,0.8247,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8747,268.8199,6.1899,2.6815
50,4,113,423,101,440,127.00001652778104,264.20068130116545,126.86989764584402,285.0,0.8311,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9736,274.2065,-4.1346,-5.5003
50,2,208,332,203,342,118.07248693585296,136.0,117.95798712921632,147.1767644704829,0.9244,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0964,141.3678,-1.6662,-3.1319
50,3,66,263,49,267,166.09471808574892,212.2192262732102,166.1452631461667,229.68238939892626,0.949,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1002,220.6058,-5.3743,-1.3279
50,1,512,106,530,98,336.17055052203517,262.36615635405417,336.1612598168283,282.0638225650358,0.9486,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8435,271.8587,6.2403,2.7567
51,4,115,419,103,435,127.17864789562506,259.8037721050255,127.15657892504937,279.8035024798653,0.8934,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9114,269.433,-4.0847,-5.3878
51,2,210,328,205,338,118.12373538328882,131.52946437965906,118.00163481263644,142.70599146496969,0.8658,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.1953,136.89,-1.6159,-3.0313
51,3,68,260,52,263,166.75948008481282,209.57099035887578,166.94833465788872,225.83400983908513,0.6617,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9335,217.3988,-5.3125,-1.2404
51,1,514,103,532,94,335.7525687939653,265.41476974727686,335.58926016050793,285.5240795449659,0.6889,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.868,275.1024,6.2902,2.8444
52,4,117,415,106,431,127.36342778451117,255.4094751570505,127.1617950160806,274.8035662068453,0.6437,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.874,264.7518,-4.0222,-5.2878
52,2,213,324,208,333,117.77962072502172,126.58988901172162,117.8755103865275,136.88316185711082,0.8703,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0655,131.5355,-1.5409,-2.919
52,3,70,255,54,259,167.98274815743554,206.52602741543257,167.8334662245343,223.00896842952304,0.7618,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0122,214.4512,-5.262,-1.1276
52,1,517,99,535,90,335.2396913696183,269.80363229578654,335.1144364804078,289.91895419237426,0.7349,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8248,279.4998,6.3657,2.9448
53,4,120,412,108,428,127.23483398157467,251.20509548972132,127.20792192178156,271.20471972294285,0.9233,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0052,260.8221,-3.9591,-5.2119
53,2,215,322,210,330,117.39236955189276,123.89108119634763,117.71850162818338,133.29666162361306,0.6633,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8735,128.4219,-1.4911,-2.8569
53,3,73,252,57,255,168.63470930213018,202.98029461009264,168.6900675259798,219.25783908448975,0.9452,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0258,210.8053,-5.1868,-1.0399
53,1,519,96,538,87,334.84357755826045,272.88275870783775,334.8300040839034,293.90644770062465,0.8907,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9136,283.0047,6.4278,3.0197
54,4,122,409,110,424,127.28641859227888,247.6065427245411,127.38528805796898,266.8107943843352,0.8428,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.932,256.8502,-3.9092,-5.1246
54,2,217,319,212,327,117.20401107606962,120.30793822520607,117.5528115767178,129.71121771072848,0.6604,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9534,124.8327,-1.4409,-2.7815
54,3,75,249,59,252,169.36278549070994,200.44450603596,169.3641044239643,216.72332592501436,0.9112,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.062,208.2663,-5.1365,-0.9647
54,1,521,93,540,84,334.4563212914991,275.9746365157494,334.47030200946693,296.99831649354513,0.8897,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8828,286.1008,6.4781,3.0949
55,4,123,406,112,421,127.52574873209197,244.6160256401857,127.43587097940929,263.2128416320146,0.7651,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8773,253.5739,-3.8718,-5.0497
55,2,219,316,214,324,117.00409070275965,116.72617529928752,117.37770277133174,126.1269202034205,0.6574,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.038,121.2446,-1.3906,-2.7061
55,3,77,246,61,249,170.10939505824197,197.9419106707824,170.0539950575827,214.21951358361358,0.8602,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0983,205.7593,-5.0862,-0.8895
55,1,523,91,542,81,334.262599141282,278.6431409527247,334.11802560329943,300.1016494456503,0.6752,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9125,288.9746,6.528,3.1575
56,4,124,404,113,420,127.6262336386698,242.42112119202815,127.39513072048499,261.8110005328271,0.6051,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0183,251.7432,-3.8463,-5.0114
56,2,220,314,216,322,117.01266534793854,114.49017425089369,116.98023071822286,123.43419299367578,0.855,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.952,118.7941,-1.3532,-2.6562
56,3,78,244,63,247,170.6334900429879,196.6214637317096,170.49322801073433,211.91035840656775,0.7086,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9391,203.9798,-5.0494,-0.8395
56,1,525,89,544,79,334.07255438785535,281.31477031965454,333.9427267797484,302.77549438486597,0.7839,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8867,291.6509,6.5783,3.2077
57,4,126,402,115,418,127.53943387383165,239.61636004246455,127.31232730388349,259.0077218926108,0.6439,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0518,248.935,-3.796,-4.9611
57,2,221,312,217,320,117.02158159117704,112.25417586887359,116.98789058174849,121.19818480488888,0.9109,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0074,116.5548,-1.328,-2.606
57,3,79,242,64,245,171.1646267865505,195.3176899310454,170.98494255145346,210.60151946270474,0.7376,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9567,202.6719,-5.0242,-0.7893
57,1,526,87,545,77,333.79700264220327,283.09185788362055,333.68735150521115,304.55541367705155,0.7753,4,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8699,293.4317,6.6035,3.2579
58,4,127,401,116,416,127.49526754938805,238.21418933388497,127.40535663140857,256.81121470839236,0.7988,3,25,1,3,5000,100,120.0,10.0,15.0,0.35,0.35,0.3,0.1,2.9502,247.1634,-3.7713,-4.924
