Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm
19,1,364,423,374,444,64.78548323192804,227.69497139814047,64.76242093239473,250.95417908454922,0.804,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0564,0.0486,,,,
19,2,181,362,171,377,120.67232578233511,168.5852899869974,120.96375653207352,186.59046063504962,0.6171,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1021,0.0507,,,,
20,1,361,426,371,448,65.78365455843999,229.16587878652442,65.76194226683806,253.33179824096302,0.8156,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0888,0.0501,,,,
20,2,178,365,168,381,121.0206540104043,172.69916039170545,121.11763918672645,191.56461051039673,0.7803,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1259,0.0518,,,,
20,3,151,221,135,221,178.02506598911802,116.06894502837527,178.26429541107163,132.06059215375342,0.6191,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.4011,0.0644,,,,
21,1,358,429,367,451,66.76879948445858,230.70543990118657,66.8605382367883,254.4720023892609,0.7467,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0649,0.049,,,,
21,2,175,369,165,386,121.18497465873838,177.67385851610248,121.11309358620342,197.39554199626699,0.7949,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1431,0.0526,,,,
22,1,354,433,363,455,68.06151953229354,232.86262044390037,68.03275659318712,256.632032295269,0.8015,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0557,0.0486,,,,
22,2,171,372,160,389,121.77220399744242,182.3211452355431,121.88545501166804,202.5660386145713,0.7613,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.1435,0.0526,,,,
23,1,348,437,356,460,69.78721046111454,234.43762496664223,69.88448352676428,258.7856255668,0.7359,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,1.0732,0.0494,,,,
