Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Z_mm,B_px,X_mm,Y_mm
4,3,195,345,187,359,119.35775354279127,146.86047800548656,119.39605285494326,162.9846618550347,0.8121,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8052,154.503,-1.9022,-3.3726
5,1,89,400,69,420,134.20648038538764,255.29003114105336,134.28562580424114,283.5718603811034,0.9265,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8993,268.6888,-4.7047,-4.8298
5,2,370,391,390,424,59.376417975146104,202.20039564748632,59.281095735970815,240.7862122298534,0.6142,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.1057,219.8128,2.9025,-4.9124
5,3,195,345,187,358,119.35775354279127,146.86047800548656,119.56953133326778,162.1141573089778,0.7455,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8045,154.1108,-1.9033,-3.3720
5,4,156,199,133,194,189.21102654081665,112.44998888394787,189.73944594549724,135.95955280891445,0.5719,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.5805,123.0923,-3.0452,0.5099
6,1,89,400,69,420,134.20648038538764,255.29003114105336,134.28562580424114,283.5718603811034,0.9265,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8993,268.6888,-4.7047,-4.8298
6,2,378,405,390,425,59.44131292928861,218.3231549790356,59.40221579066578,241.6464359348178,0.8469,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0892,229.3935,2.9014,-4.9114
6,3,195,345,187,358,119.35775354279127,146.86047800548656,119.56953133326778,162.1141573089778,0.7273,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7948,154.1108,-1.9045,-3.3721
6,4,156,199,133,194,189.21102654081665,112.44998888394787,189.73944594549724,135.95955280891445,0.5719,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.5837,123.0923,-3.0454,0.5098
7,1,89,400,69,420,134.20648038538764,255.29003114105336,134.28562580424114,283.5718603811034,0.9265,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8993,268.6888,-4.7047,-4.8298
7,2,378,405,390,424,59.44131292928861,218.3231549790356,59.281095735970815,240.7862122298534,0.758,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0892,229.0052,2.9014,-4.9114
7,3,195,345,187,359,119.35775354279127,146.86047800548656,119.39605285494326,162.9846618550347,0.8121,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7948,154.503,-1.9045,-3.3721
8,1,89,400,69,420,134.20648038538764,255.29003114105336,134.28562580424114,283.5718603811034,0.9265,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8993,268.6888,-4.7047,-4.8298
8,2,378,405,389,424,59.44131292928861,218.3231549790356,59.48609402047973,240.2769235694514,0.825,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0830,228.7746,2.9003,-4.9115
8,3,195,345,187,359,119.35775354279127,146.86047800548656,119.39605285494326,162.9846618550347,0.8288,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7948,154.503,-1.9045,-3.3721
9,1,89,400,69,420,134.20648038538764,255.29003114105336,134.28562580424114,283.5718603811034,0.9265,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8993,268.6888,-4.7047,-4.8298
9,2,378,405,389,424,59.44131292928861,218.3231549790356,59.48609402047973,240.2769235694514,0.8143,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0934,228.7746,2.9002,-4.9125
9,3,195,345,187,359,119.35775354279127,146.86047800548656,119.39605285494326,162.9846618550347,0.8288,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7948,154.503,-1.9045,-3.3721
10,1,89,400,69,420,134.20648038538764,255.29003114105336,134.28562580424114,283.5718603811034,0.9265,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8993,268.6888,-4.7047,-4.8298
10,2,370,391,389,425,59.376417975146104,202.20039564748632,59.606737354447,241.1389640850271,0.5511,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.1153,219.9597,2.9002,-4.9124
10,3,195,345,186,358,119.35775354279127,146.86047800548656,119.87599269168943,162.60996279441184,0.5453,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7791,154.3345,-1.9045,-3.3710
11,1,89,400,69,420,134.20648038538764,255.29003114105336,134.28562580424114,283.5718603811034,0.9265,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.9002,268.6888,-4.7115,-4.8423
11,2,378,405,389,424,59.44131292928861,218.3231549790356,59.48609402047973,240.2769235694514,0.825,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8872,228.7746,2.9015,-4.9431
11,3,195,345,187,358,119.35775354279127,146.86047800548656,119.56953133326778,162.1141573089778,0.7523,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7922,154.1108,-1.9125,-3.3835
11,4,156,199,133,194,189.21102654081665,112.44998888394787,189.73944594549724,135.95955280891445,0.5779,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.4837,123.0923,-3.0139,0.4888
12,1,89,400,69,420,134.20648038538764,255.29003114105336,134.28562580424114,283.5718603811034,0.9265,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8893,268.6888,-4.7275,-4.8583
12,2,378,405,389,424,59.44131292928861,218.3231549790356,59.48609402047973,240.2769235694514,0.8357,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8716,228.7746,2.8857,-4.9592
12,3,195,345,187,358,119.35775354279127,146.86047800548656,119.56953133326778,162.1141573089778,0.7727,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7987,154.1108,-1.9295,-3.4005
12,4,156,199,133,194,189.21102654081665,112.44998888394787,189.73944594549724,135.95955280891445,0.5719,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.4670,123.0923,-3.0330,0.4749
13,1,89,400,69,420,134.20648038538764,255.29003114105336,134.28562580424114,283.5718603811034,0.9265,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8840,268.6888,-4.7458,-4.8777
13,2,378,405,389,424,59.44131292928861,218.3231549790356,59.48609402047973,240.2769235694514,0.8143,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8544,228.7746,2.8675,-4.9798
13,3,195,345,186,359,119.35775354279127,146.86047800548656,119.70140954541058,163.47782724271815,0.6803,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7872,154.7243,-1.9489,-3.4188
13,4,156,199,134,194,189.21102654081665,112.44998888394787,189.81125686799604,134.97407158413796,0.5558,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.4389,122.6868,-3.0491,0.4591
14,1,89,400,69,420,134.20648038538764,255.29003114105336,134.28562580424114,283.5718603811034,0.9265,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8775,268.6888,-4.7748,-4.9125
14,2,378,405,389,425,59.44131292928861,218.3231549790356,59.606737354447,241.1389640850271,0.7327,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8586,229.1646,2.8345,-5.0230
14,3,195,345,187,358,119.35775354279127,146.86047800548656,119.56953133326778,162.1141573089778,0.7727,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7793,154.1108,-1.9830,-3.4587
14,4,156,199,133,194,189.21102654081665,112.44998888394787,189.73944594549724,135.95955280891445,0.5719,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.4218,123.0923,-3.0493,0.4540
15,1,89,400,69,420,134.20648038538764,255.29003114105336,134.28562580424114,283.5718603811034,0.9265,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8695,268.6888,-4.8147,-4.9626
15,2,378,405,390,425,59.44131292928861,218.3231549790356,59.40221579066578,241.6464359348178,0.8928,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8715,229.3935,2.7946,-5.0741
15,3,195,345,187,358,119.35775354279127,146.86047800548656,119.56953133326778,162.1141573089778,0.7273,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7779,154.1108,-2.0240,-3.5064
15,4,156,199,133,194,189.21102654081665,112.44998888394787,189.73944594549724,135.95955280891445,0.5738,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.4010,123.0923,-3.0496,0.4479
16,1,86,405,66,426,133.9132185470018,260.969346858975,133.8821754176139,289.968963856479,0.7081,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8638,274.7059,-4.8625,-5.0195
16,2,375,410,385,430,60.769256597841775,221.16283593768642,61.01395882732633,243.50154003619772,0.6691,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.6445,231.7952,2.7573,-5.1492
16,3,192,350,183,364,119.4190761517484,152.6892268629323,119.74488129694222,169.30741271426953,0.6656,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7877,160.5695,-2.0706,-3.5655
16,4,166,207,149,203,185.6544208226407,101.49384217774002,186.76617482255307,118.82760622010359,0.3953,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.3749,109.4789,-3.0500,0.4401
17,1,82,407,62,427,134.23610153907,265.1886121235224,134.30972280213493,293.47061181658376,0.81,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8597,278.6137,-4.9195,-5.0844
17,2,372,412,382,432,61.69924423399363,221.472345903501,61.85839876773828,243.82370680473218,0.7325,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.6485,232.1112,2.7004,-5.2163
17,3,188,352,179,366,120.3355385115889,156.41611170208776,120.56626988955452,173.04623659588788,0.7459,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8066,164.3115,-2.1286,-3.6314
17,4,149,206,126,201,185.32574062476772,118.51160280748886,186.4739559686723,141.90489773083945,0.3856,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.3414,129.1575,-3.0505,0.4302
18,1,81,408,61,429,134.2401535743895,266.6027006614899,134.17762902000183,295.6010825419961,0.851,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8543,280.354,-4.9912,-5.1606
18,2,371,414,381,433,62.16958515751111,222.76669409945464,62.17590361574674,244.23758924457144,0.8457,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.6573,233.0086,2.6286,-5.2937
18,3,187,353,178,367,120.46554491945989,157.78466338652817,120.68206863687206,174.4161689752415,0.7328,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8262,165.6841,-2.2024,-3.7075
19,1,75,417,53,439,133.8308606720926,277.2435752186153,133.94881925045627,308.3504499753487,0.7952,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8491,291.9708,-5.0822,-5.2392
19,2,364,423,374,444,64.78548323192804,227.69497139814047,64.76242093239473,250.95417908454922,0.8026,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.6536,238.7595,2.5376,-5.3722
19,3,181,362,171,377,120.67232578233511,168.5852899869974,120.96375653207352,186.59046063504962,0.6659,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8085,177.1315,-2.2946,-3.7861
20,1,72,421,51,443,133.70783311375007,282.207370562854,133.7039365019829,312.62117650600703,0.9084,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8408,296.6367,-5.1875,-5.3257
20,2,361,426,371,448,65.78365455843999,229.16587878652442,65.76194226683806,253.33179824096302,0.8181,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.6485,240.6437,2.4216,-5.4621
20,3,178,365,168,381,121.0206540104043,172.69916039170545,121.11763918672645,191.56461051039673,0.7923,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8196,181.6434,-2.4118,-3.8782
20,4,151,221,135,221,178.02506598911802,116.06894502837527,178.26429541107163,132.06059215375342,0.6416,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,6.2967,123.5494,-3.0512,0.4169
21,1,69,424,47,446,133.7269699799433,286.44894833111186,133.85168603401533,317.55471969410246,0.635,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8295,301.2009,-5.3071,-5.4202
21,2,358,429,367,451,66.76879948445858,230.70543990118657,66.8605382367883,254.4720023892609,0.801,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8642,242.0066,2.2957,-5.5323
21,3,175,369,165,386,121.18497465873838,177.67385851610248,121.11309358620342,197.39554199626699,0.7779,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8280,187.0162,-2.5335,-3.9726
22,1,65,427,43,450,133.88760038370222,291.3829095880539,133.87178256818805,323.21045775160184,0.83,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8165,306.4726,-5.4209,-5.5034
22,2,354,433,363,455,68.06151953229354,232.86262044390037,68.03275659318712,256.632032295269,0.806,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8507,244.1702,2.1831,-5.6121
22,3,171,372,160,389,121.77220399744242,182.3211452355431,121.88545501166804,202.5660386145713,0.7708,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8233,191.9112,-2.6473,-4.0545
23,1,59,432,36,455,134.05192942945942,299.1471209956733,134.1449026037333,331.6700167334997,0.6878,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8224,314.5702,-5.5335,-5.5932
23,2,348,437,356,460,69.78721046111454,234.43762496664223,69.88448352676428,258.7856255668,0.7443,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.0678,246.0107,2.0640,-5.6777
23,3,164,376,153,394,122.93511558947458,189.44656238633627,122.78428086586914,210.535032714273,0.7459,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8249,199.4349,-2.7599,-4.1433
24,1,51,433,27,456,135.0,305.47012947258855,135.11961523230403,338.7048862948393,0.6714,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8186,321.2302,-5.6484,-5.6911
24,2,340,438,347,460,71.72074584687576,232.74449510138794,71.7775191012451,255.8300216940928,0.8252,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.2685,243.7419,1.9428,-5.7470
24,3,156,378,144,395,124.58397169242929,195.5556186868585,124.64490877985199,216.3631207022121,0.7757,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8142,205.4338,-2.8760,-4.2412
25,1,41,439,16,464,135.51155586658703,316.79646462673793,135.4601971679787,352.15053599277684,0.7229,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8192,333.5393,-5.7582,-5.7781
25,2,329,443,336,466,74.6591092359951,234.35016535091245,74.51149855709032,258.3834360016137,0.7106,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.4529,245.7807,1.8331,-5.7960
25,3,146,383,133,401,126.08889352557722,205.41908382621125,126.06438615741826,227.62249449472256,0.8129,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8053,215.9516,-2.9807,-4.3198
26,1,39,440,14,463,135.63518217604968,318.92475601621146,135.8036956939864,352.8809997718778,0.6826,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8182,335.0447,-5.8617,-5.8566
26,2,323,427,335,467,75.06858282186245,217.33844574764032,74.78367328797702,259.0829982843336,0.5149,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3933,236.3819,1.7285,-5.8648
26,3,144,384,131,402,126.37264685593478,207.40781084616847,126.3209130749985,229.6105398277701,0.802,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8107,217.9452,-3.0865,-4.3994
27,1,38,440,14,464,135.76051877713087,319.64042297556796,135.68751635463911,353.5788455210521,0.8251,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8088,335.7542,-5.9585,-5.9284
27,2,328,444,333,466,74.95867052681935,235.05318547086316,75.15454791791618,257.59852484049674,0.6297,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.3288,245.81,1.6296,-5.9280
27,3,144,384,131,402,126.37264685593478,207.40781084616847,126.3209130749985,229.6105398277701,0.8195,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8115,217.9452,-3.1854,-4.4687
28,1,35,444,10,469,135.62411234620527,324.5812687140156,135.5628088084733,359.93471630283176,0.9271,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8043,341.345,-6.0213,-5.9669
28,2,320,432,330,472,76.15202238084,221.43622106602163,76.122470196792,262.6670896781704,0.6399,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.2670,240.2958,1.5376,-5.9820
28,3,141,389,127,407,126.22494425552034,213.21350801485352,126.3843518158359,236.00847442411893,0.6939,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7934,224.0326,-3.2777,-4.5326
29,1,33,449,8,474,135.24590312327072,329.5147948120084,135.22207555269347,364.8698398059231,0.8834,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.8003,346.2923,-6.0800,-6.0000
29,2,318,436,328,474,76.89079180184571,224.8599564173221,76.64769570125726,264.14011433328335,0.5219,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.2252,242.9224,1.4193,-6.0187
29,3,138,394,125,412,126.08507304285213,219.02054698132775,126.06229918358973,241.22396232547047,0.7918,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7832,229.5867,-3.3869,-4.5929
30,1,31,451,5,476,135.2438103561041,332.3431961090824,135.32991446997428,368.4087403957729,0.895,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7951,349.4479,-6.1267,-6.0383
30,2,316,437,326,475,77.44361973305728,225.39077177204928,77.11896857516952,264.66015944981217,0.4825,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.2372,243.4521,1.3646,-6.0437
30,3,137,395,123,413,126.14204123637164,220.41778512633684,126.30449712257524,243.21184181696418,0.7048,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7814,231.2545,-3.5218,-4.6544
30,5,109,252,101,254,167.5095942820908,161.83015788165073,167.4346516200927,170.07351351694948,0.7208,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0503,165.8495,-4.2145,-0.9331
31,1,29,454,3,479,135.12062251550697,335.8764653857129,135.21785362509715,371.9408555133464,0.7624,5,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7932,352.9899,-6.1644,-6.0749
31,2,318,457,322,477,78.00310069207643,245.35892076710803,78.05582281155367,265.75364531836624,0.7611,5,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.4588,255.1494,1.3480,-6.0216
31,6,147,386,126,413,125.37700580845056,207.27035485085656,125.73077790659883,241.4477169078225,0.5503,5,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.6075,223.0574,-3.2573,-4.4024
31,3,134,398,119,418,126.30869246411517,224.61077445216202,126.36489984594563,249.6096953245206,0.8463,5,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7696,236.4513,-3.6709,-4.7074
31,5,102,254,83,257,167.36093755936992,169.09760495051373,167.7352262721076,188.29763673503712,0.5859,5,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.0503,178.1819,-4.2145,-0.9331
32,1,28,454,3,479,135.2407371527218,336.58579886857973,135.21785362509715,371.9408555133464,0.7765,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7963,353.3812,-6.1885,-6.1092
32,2,317,458,321,477,78.2791885011905,246.13207836444238,78.26691584358777,265.5484889808262,0.8341,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.2318,255.4719,1.3579,-6.0347
32,3,134,398,119,418,126.30869246411517,224.61077445216202,126.36489984594563,249.6096953245206,0.829,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7524,236.4513,-3.8519,-4.7587
32,6,146,386,126,413,125.60176700407398,207.85090810482401,125.73077790659883,241.4477169078225,0.7095,4,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.5012,223.3932,-3.2049,-4.3491
33,2,316,458,320,477,78.50730648869003,245.93088459971838,78.47833242364322,265.34694269955327,0.804,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.2448,255.2702,1.3874,-6.0118
33,3,132,399,118,418,126.56648064363154,226.60317738284255,126.54930110639795,250.2039168358481,0.86,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7444,237.8195,-4.0454,-4.8134
33,6,145,386,125,413,125.82527270824947,208.4346420343797,125.92294619907057,242.03305559365234,0.7266,3,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,4.4057,223.9809,-3.1281,-4.2889
34,3,119,402,102,421,128.6598082540901,236.9155967850154,128.9667469937993,262.37568484903477,0.5466,1,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7516,248.9965,-4.2297,-4.8554
35,3,99,405,81,425,131.7845160082518,252.1269521491108,131.8040619864041,279.03404810166086,0.833,1,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7644,264.899,-4.3957,-4.8826
36,3,81,406,61,425,134.54164354199958,265.1735280905694,134.72321094782225,292.7456233660889,0.6191,1,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,3.7832,278.2783,-4.5571,-4.9178
37,7,253,446,252,463,93.49844456502218,229.42754847663784,93.4893249057964,246.45689278249046,0.6458,2,27,1,4,5000,100,71.0,10.0,15.0,0.35,0.35,0.3,0.1,2.8257,237.6375,-0.3634,-5.9522
