Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold
109,4,481,162,519,152,348.27488798483495,216.51789764358972,347.8113667980681,255.76551761330143,0.6929,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
110,4,477,162,516,151,348.05582281155364,212.60291625469299,347.4466334498694,253.04940229133123,0.5928,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
111,4,478,170,521,161,350.2267735128206,212.07781590727495,349.87532834460217,255.98632775990205,0.8074,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
112,4,484,185,530,179,354.4213637446066,216.02314690791817,354.0938588862295,262.39283526803854,0.8221,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
113,4,490,198,547,196,357.9268498511536,221.14474897677312,357.93988897627685,278.1797979724624,0.7541,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
114,4,489,211,548,213,1.3019526725788753,220.05681084665386,1.437226996321889,279.0877998050076,0.7406,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
116,4,479,231,539,238,6.788974574438791,211.482859825566,6.759081126970502,271.8896835115301,0.7921,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
118,4,466,250,526,261,12.590382945535145,201.8539075668341,12.07953098661499,262.8193295783246,0.6541,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
119,4,465,259,473,261,15.131369911651316,203.03940504246953,15.088630812736247,211.28416883429767,0.6909,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
119,6,519,272,526,274,14.788677614165172,258.5652722234755,14.820352079522019,265.84393918237066,0.8919,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
120,7,467,269,522,285,17.650124219930124,207.78113485107352,17.34112889497265,265.04716561397146,0.7689,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
120,6,475,270,530,286,17.25895429290408,215.7127719909046,17.041004479585194,272.98534759213726,0.6797,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
121,7,474,280,531,300,19.848346018896862,217.947241322298,19.736901495500884,278.3522947633089,0.7729,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
122,6,464,285,529,308,22.054257710402982,210.39486685753528,21.420459119209898,279.29196193231195,0.6421,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
122,7,471,286,521,306,21.60552724263848,217.26481537515457,21.644435140713995,271.1162112452887,0.7286,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
123,7,461,293,517,317,24.37646861667477,210.79136604709407,24.112365484967345,271.7075633838705,0.7005,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
124,7,456,301,512,329,26.931543702158926,209.74746720759228,26.84729411334885,272.35638417338413,0.7749,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
125,7,449,311,504,342,30.256437163529263,208.38665984174708,30.05897104884188,271.51611370229944,0.71,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
126,7,439,317,492,351,33.14217376699949,203.0295544988463,33.03289762341504,265.9962405749375,0.753,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
128,7,415,324,459,361,38.94580810588516,187.72320048411703,39.20720350496784,245.20399670478457,0.6145,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
130,7,399,333,441,373,44.33120804703133,181.738823590338,44.15499077679798,239.7352706632881,0.7254,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
130,8,406,334,449,374,43.054853238585714,187.49133313302778,43.025065989118026,246.2194143441983,0.7711,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
131,8,401,338,443,380,45.0,186.67619023324855,45.0,246.07315985291854,0.7742,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
132,8,394,341,430,384,47.202598161765806,183.98369492974098,47.870834794906756,240.01041644062033,0.4516,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
133,7,373,339,405,381,51.976196477044816,168.8342382338369,52.147689786385875,221.6325788326256,0.7731,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
134,7,363,340,392,383,54.950626687951605,163.682619724881,55.203973721731685,215.5411793602327,0.7617,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
135,7,348,337,378,381,58.9077778098547,152.97712247261026,58.082990674811114,206.16983290481662,0.4287,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
136,7,345,339,372,383,60.25511870305778,153.18289721767243,59.80398015627049,204.78769494283586,0.5717,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
136,9,353,340,379,385,57.91781284393396,158.15182578775372,58.42822944822271,210.09759636892565,0.5522,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
137,9,343,337,367,381,60.53852502903209,150.45597362683876,60.751173663453024,200.57168294652163,0.7444,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
138,9,333,336,358,381,63.78862198216847,144.89996549343965,63.04341200533128,196.33135256499406,0.4522,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
140,10,315,343,331,392,71.43967768021487,144.51643505151932,71.56505117707799,196.06121493043952,0.7233,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
140,9,323,344,339,393,68.62937773065681,148.18906842274163,69.47753964146635,199.6722314193939,0.5036,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
141,10,311,348,329,399,73.52311860631204,148.08105888330215,72.73053223787807,202.11135544545735,0.4674,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
142,10,304,348,320,401,76.15379158817348,146.24978632463024,75.34324888423959,201.5589243868899,0.4553,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
143,10,293,349,300,402,80.47271661854764,145.0,81.01236270179153,198.4363877921587,0.6305,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
144,10,287,352,293,407,82.97160376105039,147.10540438746634,83.1909498203866,202.42776489404807,0.74,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
145,10,278,352,279,406,86.47253194962587,146.27713423498562,87.13759477388825,200.24984394500785,0.6196,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
146,10,276,353,275,406,87.27368900609373,147.16657229140046,88.28164199834454,200.08997975910736,0.5301,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
147,10,271,353,267,406,89.22051367888153,147.0136048126159,90.57293869768348,200.0099997500125,0.4172,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
148,10,256,347,247,398,95.26769712804423,141.59802258506295,96.53663364879706,193.25630649476875,0.3866,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
149,10,246,345,239,395,99.3954660195669,140.8900280360537,99.01932243138168,191.36614120580475,0.5657,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
150,10,246,343,241,393,99.53012783259996,138.91724155050014,98.51578240435006,189.08463713374496,0.3996,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
151,10,244,341,236,391,100.4914770123316,137.2953021774598,100.11395214579173,187.92019582790988,0.5855,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
152,10,238,339,228,389,103.12040315297726,136.56500283747664,102.62822191739043,187.5366630821824,0.5395,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
153,10,232,337,213,386,105.77194805685487,136.12494260788506,107.28149837181665,188.50994668717087,0.3579,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
166,11,150,302,111,329,141.10609384728426,152.8953890737062,142.09991964463165,200.23236501624805,0.508,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
168,11,141,293,102,317,145.79654317182437,154.76756766196203,146.3891796980545,200.5243127403757,0.5472,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
169,11,135,292,95,314,147.30801581742793,159.22311389996113,148.17255342332692,204.79257799051214,0.5436,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
170,11,132,290,91,312,148.48592739701115,160.70158679988197,149.2259638987518,207.17142660125697,0.5976,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
171,11,127,286,84,307,150.60394714505676,162.9846618550347,151.36784560598673,210.77476129745705,0.5753,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
171,12,134,287,93,308,149.03624346792648,157.4357011608231,149.905758523555,203.42074623793906,0.5126,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
172,11,127,283,85,302,151.5310810034057,161.533278305122,152.4471884232822,207.53794833716555,0.4856,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
172,12,134,283,94,303,150.30084557245,155.4155719353759,151.001022853846,200.08498194517247,0.6138,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
173,12,122,277,80,295,154.2197734259139,163.24827717314508,154.78427870400944,208.90667772955464,0.6121,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
173,11,130,277,89,295,152.9424470891587,156.0833110873805,153.69016218853062,200.80089641234176,0.5416,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
174,12,124,274,83,290,154.87504218471818,160.15305179733542,155.6954507340633,204.08821622033938,0.5516,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
174,11,132,275,92,291,153.2679062072411,153.39491516996253,154.34847153494744,196.3517252279694,0.4677,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
175,12,125,270,85,285,156.03751102542182,157.58172482873766,156.7638384887775,200.24235316236172,0.553,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
175,11,132,271,93,287,154.61787940811828,151.6377261765686,155.28682311953412,193.7446773462435,0.6001,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
176,12,124,263,84,276,158.54003926951432,155.80115532305913,159.27444113443946,197.80040444852483,0.5765,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
176,11,131,263,92,277,157.55724663470565,149.30840565755165,158.14280106729424,190.70920271449933,0.66,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
177,12,124,256,84,267,160.97439396243132,153.37861650177967,161.75107578158554,194.79733057719247,0.4975,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
177,11,132,257,93,268,159.58157448256867,146.18481453283715,160.59402924599883,186.60117898877274,0.5144,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
178,11,133,249,93,259,162.4542712543037,142.63590010933433,163.2410415828191,183.8069639594757,0.6003,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
179,12,127,243,86,251,165.39555255320988,146.74126890551273,166.18497465873838,188.45158529447292,0.5639,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
179,11,134,244,95,252,164.27907221417723,140.24621207005913,165.1916229609576,179.97777640586628,0.6138,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
180,11,127,238,95,245,167.30041551040264,145.5609837834301,167.36663806472498,178.31713322056297,0.7345,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
180,12,134,238,87,244,166.6648936589541,138.74076545846214,168.20657031508952,185.9247159470736,0.4733,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
181,12,135,233,96,238,168.6078641684473,136.69308687713507,169.5203830122378,175.93464695732902,0.618,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
182,11,131,227,92,231,171.34745820888529,139.5886814895821,171.96055544916334,178.7568180517879,0.7673,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
183,11,129,221,89,222,173.8844964337146,140.80127840328723,174.92039213998544,180.7097119692243,0.5617,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
184,11,127,215,87,216,176.37342821612037,142.28492541376264,176.85504253530198,182.27451824103116,0.7255,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
185,11,127,212,86,211,177.58049078334366,142.12670403551894,178.43493091440774,183.06829326784035,0.6111,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
186,11,128,208,88,206,179.18734840574626,141.01418368376991,180.0,181.0,0.7244,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
187,11,130,205,89,202,180.41219274140232,139.00359707575916,181.2730300200567,180.0444389588304,0.67,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
188,11,131,197,91,193,183.73139699916044,138.2931668593933,184.1771069689022,178.4740877550576,0.8525,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
189,11,93,189,85,188,185.51713597898805,176.81911661356077,185.58724396420433,184.87833837418594,0.8118,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
190,11,129,192,87,186,185.71059313749964,140.69825869569246,186.27107744950112,183.09560344257315,0.6885,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
191,11,125,191,81,184,185.94686305397352,144.77914214416384,186.67446904711755,189.2828571212935,0.6889,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
192,13,71,179,63,178,187.76516601842533,199.83242980057065,187.7403411588379,207.8942038634074,0.9525,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
193,13,66,175,58,174,188.68252388126822,205.35335400231475,188.62369195492596,213.41274563624359,0.8179,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
194,13,110,178,53,167,189.98742157501354,161.4465855941215,190.2348027634232,219.49259668608414,0.9184,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
195,13,107,169,58,157,192.8653978420502,166.1715980545412,193.07391885825035,216.61486560252507,0.88,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
196,13,111,166,55,151,194.20676611776037,162.9846618550347,194.41359770118493,220.9547464980103,0.861,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
197,13,120,165,66,150,195.38518835365358,154.53802121160993,195.42216131873866,210.58252539087852,0.8482,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
198,13,127,160,76,144,197.94940299291386,149.26486525636233,197.8092787536748,202.71408436514716,0.8685,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
199,13,131,156,90,141,199.9164059938091,146.77874505527018,199.95740182218302,190.43634106966033,0.9361,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
203,13,137,139,87,116,206.91124502753894,148.03040228277433,206.31264849478882,203.0369424513677,0.8161,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
204,13,134,136,92,113,207.4075754378184,152.0690632574555,207.71850162818336,199.9449924354196,0.8948,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
205,13,134,135,91,112,207.7410457070959,152.5319638633162,207.8380811971347,201.2958022413781,0.9674,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
258,14,222,146,199,117,231.92721812600917,76.21679604916491,231.81435288940975,113.22985472038724,0.9776,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
261,15,202,158,162,133,215.61848983925174,82.41965784932621,214.3034892642219,129.52991932368366,0.5794,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
262,15,201,164,168,143,211.7014296695057,79.92496481075234,211.9543629370514,119.03780911962384,0.879,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
263,15,200,171,158,152,206.89623696549336,77.3692445355388,205.94229548987167,123.4382436686459,0.7264,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
264,15,201,177,161,159,203.09682191816083,73.92563831310488,203.51796167369224,117.78370006074695,0.8123,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
265,15,207,185,177,173,198.71173787509974,65.45991139621256,199.732689499661,97.73944955850733,0.8103,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
266,15,205,191,166,180,193.19061071220685,65.73431371817918,194.1670555226312,106.23088063270491,0.7656,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
267,15,205,196,167,188,188.88065915052022,64.77653896280658,190.0079798014413,103.57605900979242,0.7181,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
268,15,177,203,168,202,181.86767883943418,92.04890004774636,182.26795453590583,101.07917688624102,0.6506,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
269,15,205,213,174,213,173.75808565258495,64.38167441127949,175.78582147726596,95.25754563287887,0.4761,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
272,15,221,234,203,242,149.74356283647072,55.569775957799216,151.3895403340348,75.17978451685,0.3512,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
273,15,219,237,208,244,148.2010871757056,58.83026432033091,148.07912378006682,71.8679344353238,0.6329,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
274,15,224,238,212,245,144.5829447235326,55.21775076911409,145.61965527615513,69.06518659932803,0.4396,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
275,15,228,240,216,247,140.33215888165955,53.2634959423431,142.27500495788925,67.00746227100382,0.259,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
279,16,126,385,120,393,128.62075183238687,229.10696191953662,128.5475371119975,239.10248848558643,0.5838,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
281,17,255,252,248,266,106.92751306414705,48.08326112068523,109.29004621918874,63.56886030125127,0.4997,3,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
281,16,144,390,132,407,124.19014267858799,222.44325119005072,124.27803094060903,243.24884377936928,0.6613,3,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
281,18,137,399,125,416,124.36970088604922,233.82258231402716,124.43898930880363,254.62914208707534,0.867,3,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
284,19,281,266,284,284,78.69006752597979,61.18823416311342,79.11447294534128,79.42921376924235,0.7277,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
284,20,288,267,293,285,72.69947280805499,63.89053137985315,73.10135130596177,82.56512580987206,0.7477,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
285,20,288,269,293,287,73.2173558547293,65.80273550544841,73.49563861824498,84.48076704197234,0.7753,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
285,19,295,269,301,289,67.5741380786482,68.15423684555495,68.91624541761936,88.95504482602435,0.6407,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
286,19,296,272,308,293,67.75097634278764,71.30918594402827,65.85445803957835,95.34149149242423,0.3185,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
287,19,304,273,314,294,62.41797079220284,75.59100475585703,62.91644913563134,98.8382517044894,0.7672,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
288,19,309,278,322,300,60.94539590092286,82.365041127896,60.58440116690445,107.91200118615167,0.8922,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
288,21,316,279,330,301,57.225122675735754,86.82165628459296,57.295266422998154,112.89818421923357,0.8235,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
289,21,319,281,334,303,56.309932474020215,90.13878188659973,56.17383824181473,116.76472069936193,0.818,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
289,19,326,282,343,305,53.13010235415598,95.0,53.222813890574905,123.60016181219181,0.8981,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
290,21,325,283,342,304,53.97262661489639,95.2102935611481,53.317649244106406,122.20065466273084,0.6851,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
290,19,332,283,350,305,50.71059313749964,99.48869282486326,50.71059313749964,127.91403363196706,0.8923,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
291,19,332,283,351,304,50.71059313749964,99.48869282486326,50.07960786001457,127.7810627597063,0.7575,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
291,21,340,284,359,305,47.689770323150476,105.47511554864494,47.72631099390627,133.79461872586654,0.906,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
292,21,345,284,367,305,45.744059202888714,108.90362712049586,45.29083902235055,139.30183056945089,0.7966,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
293,21,368,286,396,306,38.94101227602167,127.283148923964,38.216951144798855,161.64467204334326,0.6371,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
293,22,375,287,404,308,37.38528805796898,133.4053971921676,37.0730733173104,169.2010638264429,0.7588,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
294,22,377,284,406,304,35.83765295427829,133.2216198670471,35.57721938646492,168.44286865284622,0.7867,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
294,21,384,285,414,305,34.487372830078655,139.52060779684126,34.32364431730421,175.5733464965568,0.8171,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
295,22,385,283,417,302,33.57593265799892,139.2300254973761,32.96940390346213,176.40861656959956,0.6775,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
295,21,393,284,425,304,32.17121712854458,146.4923206178399,32.137248981041786,184.22811946062956,0.9642,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
296,22,393,281,425,298,31.167172646102262,144.91721774861674,30.52970589993411,181.10770276274835,0.6245,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
296,21,400,281,433,299,29.791960809364674,150.95032295427526,29.556409017812364,188.53381659532593,0.8853,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
297,22,401,275,434,290,27.59729586864372,148.94629904767692,26.980230718222856,185.15128949051368,0.6435,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
297,21,408,276,442,292,26.729693768485454,155.63097378092831,26.432422294725843,193.19679086361657,0.7073,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
298,21,424,273,463,289,23.376803872095362,168.86088949191284,23.16293664176421,211.00947846009194,0.8502,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
299,21,431,271,469,285,21.862362420286466,174.55371666051687,21.554019920478844,215.03720608304042,0.7747,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
300,23,434,271,474,285,21.501434324047903,177.341478509682,21.07495924199334,219.69524346239268,0.7497,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
300,21,441,272,482,286,20.992853373114194,184.22811946062956,20.58551835459344,227.52802025245154,0.6982,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
301,23,439,271,479,284,20.924501744921166,182.00274723201295,20.37643521383639,224.01785643113362,0.6923,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
301,21,446,272,486,286,20.44954761079258,188.904737897174,20.23709427606285,231.27689032845456,0.8599,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
302,23,444,273,484,287,20.949701470394846,187.38729946290383,20.643608747203615,229.7520402520944,0.8557,1,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
303,23,444,274,484,288,21.2347041342539,187.7471704180918,20.87661846373463,230.10649708341572,0.6962,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
303,21,451,275,492,290,20.762763911963166,194.64069461446135,20.6404691950955,238.29603437741048,0.8354,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
304,23,445,275,484,289,21.407436858095497,189.04232330353963,21.108907598452593,230.46474784660668,0.7556,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
304,21,452,276,492,291,20.932535365103107,195.93111034238538,20.865141570969183,238.65037188322168,0.8614,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
305,23,444,277,482,290,22.083097381553277,188.85444130334875,21.522600107907078,228.96506283710622,0.6622,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
305,21,451,277,490,292,21.311248425815734,195.35864454894235,21.26301550246132,237.14341652257605,0.8124,2,70,1,3,200,100,120.0,3.0,15.0,0.35,0.35,0.3,0.25255474452554744
