Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm
28,3,364,286,406,315,38.8113840367584,118.06777714516353,37.547922556595324,169.01183390520322,0.4857,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,19.7345,0.1775,10.9039,139.0196,2.7465,-2.151
29,3,377,286,419,315,35.17472295785154,128.4562182223967,35.01817071226684,179.49373248110922,0.7416,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,18.4308,0.1657,10.1793,149.7457,3.075,-2.1598
30,3,387,286,433,315,32.760400163068155,136.75159962501354,32.609143339319104,191.12822920751398,0.7524,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,18.443,0.1658,10.1861,159.4309,3.3677,-2.1597
31,3,396,283,440,309,29.794617204166105,142.88806808127822,30.00131849550571,193.9922678871506,0.7106,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,16.87,0.1517,9.312,164.564,3.5794,-2.0594
32,3,397,279,442,303,28.19130837379314,141.8238343861849,28.159881284660642,192.8237537234456,0.7364,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,16.9479,0.1524,9.3553,163.4376,3.6154,-1.9364
32,4,390,279,434,302,29.58776346541862,135.69450983735487,29.054604099077146,185.32134253776601,0.6266,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,17.1919,0.1546,9.4909,156.6719,3.4292,-1.9228
33,3,399,278,449,302,27.460224887289066,143.1258187749506,26.952178931228943,198.56736892047493,0.5955,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,18.044,0.1623,9.9644,166.3487,3.7139,-1.9058
34,3,409,278,456,302,25.722526916337575,152.0690632574555,26.06466407828576,204.83163818121457,0.6907,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,16.4404,0.1478,9.0732,174.5503,3.9396,-1.9146
35,5,421,279,472,302,24.211754310969685,163.37074401495514,24.22774531795417,219.31712199461307,0.731,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,16.2578,0.1462,8.9717,187.2544,4.2853,-1.9278
35,3,414,278,464,301,24.928474135461272,156.58863304850706,24.86968797395873,211.62466774929618,0.7551,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,16.622,0.1495,9.1741,179.9936,4.0971,-1.9013
36,5,424,276,472,298,22.833654177917545,164.92422502470643,23.26770481005695,217.70622407271685,0.7318,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,15.3405,0.1379,8.462,187.6747,4.3326,-1.8463
37,3,436,279,491,301,22.221811225388603,177.15812146215595,22.11646558554305,236.39373934180236,0.7188,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,15.929,0.1432,8.789,202.5336,4.7069,-1.9172
37,5,429,278,483,301,22.801016312172273,170.30854353202602,22.870063268237978,229.00218339570478,0.7153,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,16.3461,0.147,9.0208,195.3418,4.5176,-1.9028
38,5,429,277,488,300,22.490178027112783,169.9235122047564,22.16634582208246,233.23807579381202,0.6397,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,17.4646,0.157,9.6424,196.6092,4.5646,-1.8724
39,5,433,276,492,298,21.678589139614346,173.25414857947845,21.350980247653595,236.21176939348302,0.6212,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,17.0988,0.1538,9.4391,199.8929,4.6674,-1.8376
40,5,446,275,500,295,19.90374953730784,185.05404615949362,20.003281091317294,242.6375898330677,0.6528,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,14.9728,0.1346,8.2576,209.9694,4.9525,-1.7987
41,5,454,270,513,290,17.676108698653465,191.01832372837953,17.93424938852955,253.3081127796739,0.6376,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,15.5901,0.1402,8.6007,217.797,5.2031,-1.6729
42,5,448,261,511,279,15.557686017530598,182.69373278796402,15.660029131843542,248.21361767638777,0.6576,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,16.9092,0.1521,9.3338,210.4725,5.0866,-1.4218
43,5,445,258,507,274,14.89018236732713,179.0111728356641,14.779560180119557,243.04114877937852,0.7298,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,16.8714,0.1517,9.3127,206.1691,5.0014,-1.3239
