Frame_Number,Track_ID,Center_X,Center_Y,Right_X,Right_Y,Angle_A_deg,A_px,Angle_B_deg,C_px,Pair_Score,Pair_Count,Binary_Threshold,Blur_Size,Min_Area_px2,Max_Area_px2,Max_Width_px,Max_Radial_Gap_px,Max_Angle_Diff_deg,Max_Center_Offset_px,Weight_Angle,Weight_Area,Weight_Center,Min_Score_Threshold,Zprime_mm,Zdoubleprime,Z_mm,B_px,X_mm,Y_mm
80,8,6.2473,1.2806,556,154,348.5412476541228,226.51490017215204,348.4574742995631,289.8620361482338,0.7918,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.4574,0.1227,7.4574,254.3029,6.2473,1.2806
81,8,6.2050,1.2860,550,152,348.1377151596662,223.77890874700412,347.82081894747586,284.40112517358295,0.7978,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.3675,0.1193,7.3675,250.4741,6.2050,1.2860
82,8,6.1487,1.3015,550,153,348.19011704297174,224.75764725588314,348.0178911524061,284.1918366174511,0.8339,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.2416,0.1168,7.2416,251.0044,6.1487,1.3015
83,8,6.1177,1.2998,551,154,348.43986920578226,224.5551157288562,348.2563156096303,284.96491012052695,0.7454,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.0859,0.1186,7.0859,251.1789,6.1177,1.2998
84,8,6.1110,1.2856,542,151,347.41477105894984,220.29298672449835,347.2691312101936,276.80498550423545,0.9082,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.9463,0.1137,6.9463,245.3367,6.1110,1.2856
86,8,6.1061,1.2688,545,155,348.3885135761115,223.5754906066405,348.20657031508955,278.88707392061036,0.7908,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.8335,0.1101,6.8335,248.1869,6.1061,1.2688
87,8,6.0882,1.2648,545,156,348.69006752597977,224.35685859808254,348.4078245897089,278.6844093235214,0.7601,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.6327,0.108,6.6327,248.587,6.0882,1.2648
88,8,6.0965,1.2506,546,157,348.98952009299643,225.1443981093023,348.6498599680094,279.46556138458277,0.8217,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.4745,0.1076,6.4745,249.3811,6.0965,1.2506
89,8,6.0794,1.2586,542,156,348.43986920578226,224.5551157288562,348.28256529679663,275.74626017409554,0.8187,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.3428,0.1023,6.3428,247.5317,6.0794,1.2586
90,8,6.0572,1.2666,540,155,348.1377151596662,223.77890874700412,347.99287341216126,273.99452549275503,0.9332,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.2157,0.1009,6.2157,246.3538,6.0572,1.2666
91,8,6.0299,1.2795,538,154,347.83346622453433,223.00896842952304,347.6994611210019,272.2498852157701,0.8676,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.0930,0.0994,6.0930,245.1815,6.0299,1.2795
92,8,6.0117,1.2873,537,155,348.08485292873496,222.80035906613796,347.8609534861665,271.0608787708031,0.8944,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.0083,0.0977,6.0083,244.5726,6.0117,1.2873
93,8,5.9985,1.2902,537,155,348.08485292873496,222.80035906613796,347.8609534861665,271.0608787708031,0.7989,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.9192,0.0977,5.9192,244.5726,5.9985,1.2902
94,8,5.9974,1.2830,536,155,347.83346622453433,223.00896842952304,347.81634341401264,270.08332047721865,0.8751,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.8444,0.0955,5.8444,244.2991,5.9974,1.2830
95,8,5.9963,1.2808,535,155,347.83346622453433,223.00896842952304,347.7714092666743,269.1059270993487,0.7946,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7684,0.0937,5.7684,243.8985,5.9963,1.2808
96,8,5.9982,1.2738,536,156,348.1377151596662,223.77890874700412,348.02386755579664,269.874044694928,0.869,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.6666,0.0934,5.6666,244.6744,5.9982,1.2738
97,8,5.9928,1.2717,535,156,348.1377151596662,223.77890874700412,347.9796529844177,268.895890634275,0.8859,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.5455,0.0916,5.5455,244.2716,5.9928,1.2717
98,8,5.9997,1.2647,535,157,348.43986920578226,224.5551157288562,348.1882195175705,268.68941177500835,0.8711,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.4391,0.0895,5.4391,244.6478,5.9997,1.2647
99,8,5.9994,1.2627,532,156,347.887377074015,223.98660674245681,347.8450583027778,265.9624033580686,0.9387,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.3139,0.0857,5.3139,243.1764,5.9994,1.2627
100,8,5.9990,1.2606,534,157,348.24206447941583,225.73657213663896,348.1444099325641,267.7106647109898,0.9125,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.1884,0.0851,5.1884,244.9384,5.9990,1.2606
101,8,5.9979,1.2609,533,157,348.24206447941583,225.73657213663896,348.1002788634805,266.73207531153804,0.8269,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.1066,0.0832,5.1066,244.528,5.9979,1.2609
102,8,6.0109,1.2510,532,157,348.24206447941583,225.73657213663896,348.05582281155364,265.75364531836624,0.8085,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.0733,0.0814,5.0733,244.116,6.0109,1.2510
103,8,6.0096,1.2513,533,158,348.24206447941583,225.73657213663896,348.3106308245608,266.5276721092952,0.8277,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.0017,0.0829,5.0017,244.4421,6.0096,1.2513
104,8,6.0053,1.2514,534,158,348.5412476541228,226.51490017215204,348.35402575151676,267.5070092539633,0.8035,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,4.9565,0.083,4.9565,245.3103,6.0053,1.2514
105,8,6.0011,1.2491,532,157,348.2935632708467,226.71568097509268,348.05582281155364,265.75364531836624,0.8345,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,4.9063,0.0793,4.9063,244.6874,6.0011,1.2491
106,8,5.9765,1.2591,531,157,348.24206447941583,225.73657213663896,348.0110382278621,264.7753764986465,0.773,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,4.8861,0.0796,4.8861,243.7025,5.9765,1.2591
107,8,5.9095,1.2816,530,158,348.24206447941583,225.73657213663896,348.17851165939277,263.59059163786554,0.9629,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,4.8688,0.0774,4.8688,243.1994,5.9095,1.2816
108,8,5.8308,1.3037,527,155,347.7790806680696,222.03152929257593,347.3998401739193,261.2929390550001,0.7595,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,4.9609,0.0812,4.9609,240.0676,5.8308,1.3037
109,8,5.7734,1.2808,519,153,346.86597769360367,215.64090521049107,346.5656957746364,253.9488137400921,0.7931,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.1188,0.0816,5.1188,233.2323,5.7734,1.2808
110,8,5.7517,1.1780,517,152,346.35708522400995,211.98113123577767,346.2392148882088,252.23996511258878,0.8479,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.3713,0.0867,5.3713,230.3649,5.7517,1.1780
111,8,5.7650,0.9958,522,161,348.8490748314949,212.00235847744713,348.4698696111982,255.14897609044016,0.8063,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.6074,0.0924,5.6074,231.5831,5.7650,0.9958
112,8,5.8324,0.7340,531,179,353.040577928501,214.5809870421888,352.7388894188927,261.0938528575501,0.7751,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.8708,0.0978,5.8708,235.5633,5.8324,0.7340
113,8,5.9035,0.3411,547,196,356.58732064841314,218.38727069131113,356.6701812711483,275.4650613054222,0.8745,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.1852,0.1156,6.1852,243.6277,5.9035,0.3411
114,8,5.8871,-0.1071,540,210,359.7371771667635,218.0022935659164,359.5724274931666,268.00746258266764,0.8067,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.5154,0.1029,6.5154,240.4324,5.8871,-0.1071
116,8,5.8308,-0.5243,540,239,5.6045390623900495,215.02790516581794,5.7529246994411825,269.3566409056959,0.7554,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.7631,0.1122,6.7631,239.1455,5.8308,-0.5243
116,9,5.7898,-0.5455,531,236,5.492324557127438,208.95932618574363,5.294143007399988,260.10959228755866,0.8029,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.6760,0.109,6.6760,231.7456,5.7898,-0.5455
118,8,5.7285,-0.8708,518,259,10.92760215597235,205.73040611440985,10.816402335353073,250.44959572736389,0.7414,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.0374,0.098,7.0374,225.8981,5.7285,-0.8708
119,10,5.6372,-1.6438,527,274,13.700398665371466,206.8864422817503,13.665573540749637,262.42903802742563,0.7665,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.8584,0.1183,6.8584,231.3711,5.6372,-1.6438
119,8,5.6523,-1.0978,519,273,13.966370600719785,198.8793604173143,13.872385631960105,254.42091109026396,0.9522,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.2229,0.1225,7.2229,223.2475,5.6523,-1.0978
120,8,5.5458,-1.2654,531,287,16.484453189535667,204.40156555173445,16.149710091743614,269.6405014088203,0.7912,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.3411,0.1376,7.3411,232.5319,5.5458,-1.2654
120,10,5.6414,-1.7637,524,285,16.205998688994278,211.4000946073582,16.155379493031127,262.36043909095747,0.7457,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.0870,0.1076,7.0870,234.1395,5.6414,-1.7637
121,10,5.5814,-1.8734,524,298,18.859354242283487,213.45959805077868,18.843225376947014,266.27053911388697,0.7355,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.1499,0.1101,7.1499,236.9582,5.5814,-1.8734
122,10,5.4957,-2.1101,530,309,20.556045219583467,213.60009363293827,20.60470404398981,275.6320010448714,0.7622,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.2274,0.1268,7.2274,240.6834,5.4957,-2.1101
123,10,5.3796,-2.3494,514,317,23.344010961577503,206.93960471596537,23.455264762556578,263.79727064547126,0.6708,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.5676,0.1208,7.5676,231.9347,5.3796,-2.3494
124,10,5.2039,-2.5719,509,329,25.942295489871672,205.73040611440985,26.274212154727437,264.3066400982011,0.5822,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.8192,0.1246,7.8192,231.3686,5.2039,-2.5719
125,10,4.9318,-2.8039,505,343,29.08192683401751,203.67866849525504,29.346077207205393,267.30132809247317,0.7019,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.9135,0.1351,7.9135,231.1927,4.9318,-2.8039
126,10,4.6315,-3.0479,489,352,32.24997416418363,198.6454127333425,32.82854179141253,258.24213443975407,0.5139,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,8.1311,0.1304,8.1311,224.5569,4.6315,-3.0479
128,10,4.3296,-3.2599,460,362,39.01504768488459,176.32356620712955,38.585398192660286,240.5077961314352,0.5948,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,8.3144,0.154,8.3144,203.4741,4.3296,-3.2599
130,10,4.0121,-3.4376,449,376,42.33699923393286,182.6307750626931,42.81676069981752,241.29857024027308,0.5999,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,8.2979,0.1384,8.2979,207.9051,4.0121,-3.4376
131,10,3.6450,-3.5609,443,380,44.10482628978893,181.0414317221337,44.492970939085225,239.7185850116757,0.6505,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,8.4485,0.1395,8.4485,206.2886,3.6450,-3.5609
132,10,3.3140,-3.6431,431,384,46.58485439305051,178.96647730790255,47.2491314450248,234.23279018958897,0.5049,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,8.6128,0.1338,8.6128,202.9036,3.3140,-3.6431
133,10,2.9992,-3.6568,407,382,51.230324614005646,162.88953311984167,51.54629078329403,217.0829334609241,0.7326,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,8.8148,0.1426,8.8148,186.1216,2.9992,-3.6568
134,10,2.6949,-3.6688,395,385,54.293308599397115,157.63248396190426,54.58783302481864,212.26869764522513,0.7161,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,8.9741,0.1477,8.9741,180.9156,2.6949,-3.6688
135,10,2.4143,-3.6529,380,381,58.36693069631684,146.81280598094978,57.41925568297499,200.5617112013158,0.4788,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.1828,0.1547,9.1828,169.529,2.4143,-3.6529
136,10,2.1939,-3.6448,376,384,59.96671956400486,147.85127662620977,58.840695491655616,200.9975124224178,0.4231,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.3628,0.1523,9.3628,170.376,2.1939,-3.6448
137,10,1.9056,-3.6975,369,383,60.25511870305778,145.12063946937388,60.4358618874668,196.596032513375,0.7254,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.5448,0.1506,9.5448,166.9813,1.9056,-3.6975
138,10,1.6527,-3.7759,359,382,63.987624087870174,139.0898989862312,62.89823590832012,190.9685838037241,0.4591,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.6596,0.1572,9.6596,160.9521,1.6527,-3.7759
141,10,1.3435,-3.8450,330,400,73.61045966596522,141.7603611733548,72.85444908113826,196.74348782107123,0.5415,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.7539,0.1624,9.7539,164.7865,1.3435,-3.8450
142,10,1.0218,-3.9366,321,402,76.45682335755525,140.91841611372163,75.53882652696835,196.21671692289624,0.4965,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.9423,0.164,9.9423,164.0324,1.0218,-3.9366
143,10,0.6963,-4.0360,301,403,80.53767779197439,139.90353819685905,81.36658017263625,193.18902660347973,0.6007,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.9836,0.16,9.9836,162.2842,0.6963,-4.0360
144,10,0.4764,-4.0692,293,408,83.07655108518948,141.0283659410404,83.8844964337146,197.12178976460214,0.6069,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.9187,0.1659,9.9187,164.4226,0.4764,-4.0692
145,10,0.2639,-4.0954,280,407,87.15786211634433,141.1736519326464,87.65072135251988,195.1640335717624,0.6743,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.8364,0.1605,9.8364,163.8355,0.2639,-4.0954
146,10,0.0413,-4.0792,276,407,88.38646106711883,142.0563268566381,88.82486676276064,195.04102132628407,0.7102,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.7917,0.1572,9.7917,164.3846,0.0413,-4.0792
147,10,-0.1909,-4.0345,268,407,90.40348473505875,142.00352108310554,91.17513323723936,195.04102132628407,0.6189,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.7151,0.1574,9.7151,164.3493,-0.1909,-4.0345
148,10,-0.3448,-3.9823,248,398,96.29394818895108,136.82470537150812,97.35237935989237,187.5419952970534,0.5415,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.7565,0.1564,9.7565,158.2183,-0.3448,-3.9823
149,10,-0.5011,-3.9146,240,396,100.64566334496033,135.32922818075923,99.86580694308438,186.76188047886004,0.5272,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.8415,0.1597,9.8415,156.9391,-0.5011,-3.9146
150,11,-1.1030,-4.1356,220,443,100.72444853747119,134.34656675925888,102.68628540563425,236.78048906107108,0.3711,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,17.4551,0.276,17.4551,171.4273,-1.1030,-4.1356
150,10,-0.6772,-3.8358,242,395,97.76516601842535,133.2216198670471,99.30994017498604,185.4427135263071,0.379,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.8690,0.1639,9.8690,155.0533,-0.6772,-3.8358
151,11,-1.3030,-4.0934,213,441,101.73308415641223,132.7742444904131,104.44759071484029,236.47832881682837,0.2708,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,17.6139,0.2808,17.6139,170.0637,-1.3030,-4.0934
151,10,-0.7271,-3.8093,237,392,99.17620334037615,131.68523075880606,101.0035408517495,183.3712082089225,0.3338,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.9363,0.1641,9.9363,153.2886,-0.7271,-3.8093
152,10,-0.7371,-3.7871,228,389,104.45675540005486,132.1854757528224,103.96005231667591,182.3869512876401,0.5837,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,9.9798,0.1596,9.9798,153.2805,-0.7371,-3.7871
153,11,-1.4383,-4.0596,188,439,107.61257784292383,132.19682295728592,110.30669378821077,242.0433845408711,0.2874,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,17.7473,0.2935,17.7473,170.9991,-1.4383,-4.0596
154,11,-1.6677,-4.0018,165,436,115.80871518425224,135.51752654177244,115.53280648551227,248.2438317461282,0.6137,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,17.9762,0.2937,17.9762,175.3245,-1.6677,-4.0018
155,11,-1.9132,-3.9441,161,435,117.32389130134653,135.07035203922436,116.46218633335396,249.09837414162303,0.5322,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,18.2564,0.2968,18.2564,175.1616,-1.9132,-3.9441
156,11,-2.0359,-3.9180,158,434,118.07248693585296,136.0,117.18111108547723,249.55961211702507,0.5277,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,18.3013,0.2945,18.3013,176.0563,-2.0359,-3.9180
157,12,-4.0081,-5.6636,97,460,125.38027220030115,253.88580109962825,125.2085214388966,303.52759347380595,0.6235,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.4406,0.0891,5.4406,276.4962,-4.0081,-5.6636
157,11,-2.0802,-3.9017,145,433,119.95360816780149,136.19104228986575,119.88428681142204,254.8921340488953,0.6446,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,18.3716,0.3035,18.3716,177.5276,-2.0802,-3.9017
158,13,-2.8708,-2.9868,160,347,128.78436410029735,143.68020044529447,129.68010608219316,175.410946066658,0.3756,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.3770,0.0994,6.3770,157.9679,-2.8708,-2.9868
160,14,-3.6556,-3.3770,71,397,137.0825652797309,155.66630977832037,137.37359580223668,273.17759791022394,0.8031,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,16.8717,0.274,16.8717,198.3218,-3.6556,-3.3770
160,13,-2.8994,-2.9678,135,343,135.26899229369647,150.6154042586614,136.28252708271017,189.5521036549054,0.3597,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.2009,0.1145,6.2009,167.8553,-2.8994,-2.9678
161,13,-2.9117,-2.9440,136,343,136.3078956016638,154.8967397978408,136.07282927579155,188.83061192507955,0.5739,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,6.0863,0.0987,6.0863,170.1886,-2.9117,-2.9440
162,13,-3.0120,-2.8901,141,340,135.79942411331754,152.04275714416653,135.66362800001326,183.15294155431957,0.6066,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.9947,0.0928,5.9947,166.1542,-3.0120,-2.8901
163,13,-3.0371,-2.8306,142,337,136.0809241866607,149.9333185119305,136.12330271407544,180.34688796871433,0.6398,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7211,0.0921,5.7211,163.7398,-3.0371,-2.8306
164,13,-3.0496,-2.7412,140,335,137.16107948822636,150.0133327407934,137.02136494035602,180.42449944505873,0.6057,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7231,0.092,5.7231,163.8195,-3.0496,-2.7412
165,13,-3.0656,-2.6988,134,328,140.1454581679388,149.80320423809366,139.95027223429176,180.27756377319946,0.5878,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7358,0.0923,5.7358,163.6336,-3.0656,-2.6988
166,15,-3.5454,-2.4636,112,330,143.05441444638174,151.40013210033868,143.59122543222765,198.80643852752857,0.6353,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.8716,0.1354,7.8716,171.8947,-3.5454,-2.4636
166,13,-3.1005,-2.6487,133,323,141.4015362401497,145.86637720873168,141.39049531464698,177.88198334851114,0.6533,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,5.7718,0.0989,5.7718,160.2912,-3.1005,-2.6487
167,15,-3.6218,-2.4124,123,322,142.89969161426524,149.20120642943877,143.5632155476791,185.20529150107996,0.4574,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.8587,0.1077,7.8587,165.265,-3.6218,-2.4124
168,15,-3.6849,-2.3694,102,318,147.9553192812658,154.5477272560163,148.0552472237966,200.33971149025845,0.7266,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.8485,0.129,7.8485,174.4894,-3.6849,-2.3694
169,15,-3.8129,-2.2745,96,315,149.53445508054014,157.78466338652817,149.66266521354217,203.92400545301183,0.7801,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.7162,0.1276,7.7162,177.9116,-3.8129,-2.2745
170,15,-3.9133,-2.1854,92,312,150.70099125499027,159.38946012832844,150.94539590092285,205.91260281974002,0.8146,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.6122,0.1274,7.6122,179.6885,-3.9133,-2.1854
171,15,-4.0363,-2.0798,85,307,152.65012421993012,163.24827717314508,153.06845629784107,209.74746720759228,0.6894,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.6666,0.1247,7.6666,183.5995,-4.0363,-2.0798
172,15,-4.0944,-1.9792,86,303,153.91108007456387,161.44968256394932,153.92993244367935,207.06762180505189,0.7845,1,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.5843,0.1238,7.5843,181.4352,-4.0944,-1.9792
173,16,-3.9566,-1.7580,89,296,155.07152586453873,156.58863304850706,155.3441012559184,201.357890334598,0.7176,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.6508,0.1251,7.6508,176.1736,-3.9566,-1.7580
173,15,-4.1302,-1.8686,81,295,156.1089075984526,162.96318602678338,156.5124042223464,208.25465180878913,0.7699,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.5144,0.122,7.5144,182.846,-4.1302,-1.8686
174,16,-3.9535,-1.6801,92,292,155.6181881231045,152.6106156202772,156.03751102542182,196.9771560359221,0.7112,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.5908,0.1269,7.5908,171.9786,-3.9535,-1.6801
174,15,-4.1363,-1.7331,84,291,156.80140948635182,159.93123522314207,157.20723243230185,203.92400545301183,0.7779,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.4450,0.1209,7.4450,179.2681,-4.1363,-1.7331
175,16,-3.9483,-1.5961,94,287,157.0006983505406,151.00331122197287,157.15195712838369,193.1553778697347,0.7613,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.6053,0.1225,7.6053,169.498,-3.9483,-1.5961
175,15,-4.1445,-1.5801,85,286,157.9958940260833,157.47063218263906,158.41020831228602,201.10942295178512,0.7581,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.3955,0.1217,7.3955,176.6346,-4.1445,-1.5801
176,16,-3.9259,-1.4379,93,277,159.62356478616363,149.34523762075577,160.04259817781698,190.43634106966033,0.7514,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.6152,0.1209,7.6152,167.4061,-3.9259,-1.4379
176,15,-4.1252,-1.4171,85,276,160.86635679409451,155.59562975867928,161.10669471907758,197.6486782146544,0.8136,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.3678,0.119,7.3678,174.119,-4.1252,-1.4171
177,16,-3.9116,-1.2652,93,269,162.06110613747325,146.102703602637,162.336664855814,187.85632808079689,0.8068,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.5858,0.125,7.5858,164.3694,-3.9116,-1.2652
177,15,-4.1130,-1.2416,85,268,163.33652091711207,153.44380078712857,163.32886949265745,195.2050204272421,0.8152,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.3592,0.1198,7.3592,171.8233,-4.1130,-1.2416
178,16,-3.9013,-1.0847,94,260,164.60445074600491,143.13629868066312,164.90842732140513,184.35834670553976,0.7283,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.6076,0.1259,7.6076,161.153,-3.9013,-1.0847
178,15,-4.1025,-1.0585,86,258,165.77922969981205,150.6154042586614,166.10880882854514,191.60375779195982,0.7325,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.3930,0.1198,7.3930,168.6549,-4.1025,-1.0585
179,16,-3.8808,-0.9165,96,253,166.85275762473051,140.68759717899798,166.88656177014332,180.71247881648904,0.8432,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.6558,0.1245,7.6558,158.2078,-3.8808,-0.9165
179,15,-4.0872,-0.8902,87,251,167.55489680326812,148.48905683584903,168.09573428450827,189.06612599828665,0.7339,2,83,1,4,5000,100,123.0,10.0,15.0,0.35,0.35,0.3,0.1,7.4250,0.1202,7.4250,166.3387,-4.0872,-0.8902
